epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
24,0.540834903717041,0.958321750164032,0.2124077826738357,899,0.544417679309845,0.9472075700759888,0.2007821947336197,,,
25,0.5385386943817139,0.9613781571388244,0.2163648009300232,935,0.5422970652580261,0.9526257514953612,0.2043817788362503,,,
26,0.5379166007041931,0.966240644454956,0.2188137769699096,949,0.5408158898353577,0.9576271176338196,0.2092097997665405,,,
27,0.5414909720420837,0.9530425071716307,0.2152748256921768,999,0.5404751300811768,0.9570714235305786,0.2084273099899292,,,
28,0.5373035669326782,0.9669352769851683,0.2281484305858612,1043,0.5401196479797363,0.9549875259399414,0.2074363380670547,,,
29,0.5516027808189392,0.9208113551139832,0.1652662456035614,1049,0.539523184299469,0.95721036195755,0.2076694965362548,,,
30,0.5358544588088989,0.9648513197898864,0.2178519964218139,1099,0.53914874792099,0.9598499536514282,0.21205435693264,,,
31,0.5353712439537048,0.9661017060279846,0.2172452211380005,1149,0.5381839871406555,0.9604056477546692,0.2113828212022781,,,
32,0.5369390845298767,0.9708252549171448,0.2323163598775863,1187,0.5385067462921143,0.9605445861816406,0.210858553647995,,,
33,0.5371567010879517,0.9616560339927672,0.2097474485635757,1199,0.538539469242096,0.9545707106590272,0.2056513428688049,,,
34,0.5361204743385315,0.9688802361488342,0.2267165929079055,1249,0.5375505685806274,0.9616560339927672,0.2117635011672973,,,
35,0.5343758463859558,0.9719366431236268,0.2222716063261032,1295,0.5370379686355591,0.9633231163024902,0.2147554755210876,,,
36,0.5332930088043213,0.9717977046966552,0.2179899960756302,1299,0.5360655784606934,0.9611002802848816,0.2111000716686248,,,
37,0.5346089005470276,0.9704084396362304,0.2102616876363754,1349,0.536143958568573,0.9629063606262208,0.2133062332868576,,,
38,0.5335090160369873,0.9699916839599608,0.2209688872098922,1399,0.5354199409484863,0.9666574001312256,0.2164632081985473,,,
39,0.5337699055671692,0.9762433767318726,0.2189071476459503,1439,0.5360273122787476,0.9644345641136168,0.2141989767551422,,,
40,0.5344035029411316,0.972353458404541,0.2159439027309417,1449,0.5356947779655457,0.963045299053192,0.2124674469232559,,,
41,0.5334195494651794,0.9751319885253906,0.2336642742156982,1499,0.5352656841278076,0.9659627676010132,0.2152427434921264,,,
42,0.5324053168296814,0.973464846611023,0.2244129031896591,1547,0.5354207158088684,0.9645735025405884,0.215059757232666,,,
43,0.5327035784721375,0.9799944162368774,0.2195945829153061,1549,0.5353651642799377,0.9627674221992492,0.2132816612720489,,,
44,0.5335666537284851,0.9781883955001832,0.2345337867736816,1599,0.5345888137817383,0.9698527455329896,0.2185056060552597,,,
45,0.532478392124176,0.9788830280303956,0.2224428504705429,1649,0.535419762134552,0.9591553211212158,0.2100875079631805,,,
46,0.5323031544685364,0.9799944162368774,0.2300996333360672,1691,0.5344845652580261,0.9655460119247437,0.2148811668157577,,,
47,0.5322257280349731,0.9805501699447632,0.2337945997714996,1699,0.5348703265190125,0.964156687259674,0.2140185832977295,,,
48,0.5322396755218506,0.9747151732444764,0.2200632989406585,1749,0.5343309640884399,0.9669352769851683,0.2160628139972686,,,
49,0.531819760799408,0.9812448024749756,0.2337064296007156,1799,0.5336914658546448,0.9694359302520752,0.2189065665006637,,,
50,0.5323585271835327,0.978744089603424,0.2187819480895996,1835,0.5344401597976685,0.9661017060279846,0.2161101549863815,,,
51,0.5310659408569336,0.9822173118591307,0.2310201972723007,1849,0.5334859490394592,0.9692970514297484,0.2180269956588745,,,
52,0.533693790435791,0.9562378525733948,0.2035334408283233,1899,0.5333646535873413,0.9704084396362304,0.2185278832912445,,,
53,0.530892550945282,0.9799944162368774,0.2258366048336029,1943,0.5333892703056335,0.9684634804725648,0.2176610380411148,,,
54,0.5314700603485107,0.9766601920127868,0.2198728173971176,1949,0.5342922210693359,0.9647124409675598,0.214845210313797,,,
55,0.5313360095024109,0.9730480909347534,0.2243120223283767,1999,0.532995343208313,0.9688802361488342,0.2172980457544326,,,
56,0.5305526852607727,0.9827730059623718,0.228878915309906,2049,0.5327699780464172,0.966796338558197,0.2163481563329696,,,
57,0.5307672023773193,0.9836065769195556,0.2296441048383712,2087,0.5324172377586365,0.9712420105934144,0.2205240726470947,,,
58,0.5332132577896118,0.9629063606262208,0.2026247531175613,2099,0.5321667194366455,0.9751319885253906,0.2230368107557296,,,
59,0.5307084918022156,0.9795776009559632,0.2293801009654998,2149,0.5327960252761841,0.9706863164901732,0.2201853692531585,,,
60,,,,2160,,,,0.5307084918022156,0.9795776009559632,0.2293801009654998
