epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
41,0.5301717519760132,0.9742984175682068,0.2207656502723693,1499,0.5322796702384949,0.9627674221992492,0.2084650099277496,,,
42,0.5298511385917664,0.979577660560608,0.2264098972082138,1547,0.5322225689888,0.9622117280960084,0.2063841670751571,,,
43,0.5323034524917603,0.960683524608612,0.1993655413389206,1549,0.5327140092849731,0.9594331979751588,0.2033376097679138,,,
44,0.5308684706687927,0.9692970514297484,0.2072433531284332,1599,0.5316144227981567,0.9656848907470704,0.2116542011499405,,,
45,0.5301105380058289,0.9680466651916504,0.207479327917099,1649,0.5315595269203186,0.9676299095153807,0.2124555110931396,,,
46,0.5295455455780029,0.9754098653793336,0.2194719910621643,1691,0.5316583514213562,0.9665184617042542,0.2120667099952697,,,
47,0.5290815830230713,0.9820783734321594,0.2294921725988388,1699,0.5309981107711792,0.966240644454956,0.2114777117967605,,,
48,0.5299527049064636,0.970269501209259,0.2107460796833038,1749,0.5314938426017761,0.9652681350708008,0.209986463189125,,,
49,0.5321589112281799,0.9651291966438292,0.2079237103462219,1799,0.5321098566055298,0.9652681350708008,0.211074560880661,,,
50,0.5333276987075806,0.9520699977874756,0.1900486350059509,1835,0.5320662260055542,0.961239218711853,0.2058374136686325,,,
51,0.5305224061012268,0.9699916839599608,0.214018166065216,1849,0.5312071442604065,0.9661017060279846,0.2109654247760772,,,
52,0.5301619172096252,0.972909152507782,0.2147784680128097,1899,0.5307387709617615,0.9690191745758056,0.2150284945964813,,,
53,0.52994304895401,0.9674909710884094,0.2063935101032257,1943,0.5310310125350952,0.9708252549171448,0.2160547077655792,,,
54,0.5294458866119385,0.9751319885253906,0.2221151441335678,1949,0.5306419730186462,0.969713807106018,0.2147463262081146,,,
55,0.5315815210342407,0.9637399315834044,0.2152467668056488,1999,0.5316236615180969,0.964156687259674,0.2094117552042007,,,
56,0.5299411416053772,0.9722145199775696,0.2157372534275055,2049,0.5306920409202576,0.968602418899536,0.2143022119998932,,,
57,0.5283613801002502,0.9823561906814576,0.2257699221372604,2087,0.5307042002677917,0.9694359302520752,0.2133616209030151,,,
58,0.5286677479743958,0.9837454557418824,0.2276754230260849,2099,0.5306139588356018,0.9681856036186218,0.2142926901578903,,,
59,0.529059112071991,0.9745762944221495,0.218130350112915,2149,0.5315824151039124,0.9677688479423524,0.2140064388513565,,,
60,,,,2160,,,,0.529059112071991,0.9745762944221495,0.2181303203105926
