epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
0,1.0345654487609863,0.6093358993530273,0.0831774696707725,35,0.9829491376876832,0.6133648157119751,0.0931781679391861,,,
1,0.8726316094398499,0.6971380710601807,0.1367027312517166,49,0.906159520149231,0.6631008386611938,0.1105619072914123,,,
2,0.7889533638954163,0.745623767375946,0.147422656416893,99,0.8266701102256775,0.7256182432174683,0.1190831884741783,,,
3,0.7419028878211975,0.7643789649009705,0.0918453931808471,143,0.7511218786239624,0.7674353718757629,0.118289403617382,,,
4,0.7861853837966919,0.7395109534263611,0.1269437372684478,149,0.6976874470710754,0.7988330125808716,0.1226610839366912,,,
5,0.6540657877922058,0.8485690355300903,0.1597291529178619,199,0.6596241593360901,0.8334259390830994,0.1351917386054992,,,
6,0.7405852675437927,0.7638232707977295,0.0932419002056121,249,0.6245748996734619,0.8724645972251892,0.1515629291534423,,,
7,0.5986241698265076,0.8838566541671753,0.1530099511146545,287,0.6057712435722351,0.8864962458610535,0.1588870137929916,,,
8,0.5993430018424988,0.882328450679779,0.151588499546051,299,0.5928223729133606,0.8909419178962708,0.1630547195672989,,,
9,0.5820004940032959,0.901500403881073,0.1708332151174545,349,0.5852073431015015,0.8963600993156433,0.1646756678819656,,,
10,0.582256019115448,0.9001111388206482,0.1735648214817047,395,0.5733636021614075,0.9137260317802428,0.1770035028457641,,,
11,0.5660443305969238,0.9199777841567992,0.184441328048706,399,0.5651817321777344,0.9263684153556824,0.1872493326663971,,,
12,0.5613255500793457,0.9317865967750548,0.1854262948036193,449,0.5600528717041016,0.9295637607574464,0.1874186992645263,,,
13,0.5537936091423035,0.9408168792724608,0.1955997347831726,499,0.5561830997467041,0.9362322688102722,0.1929306238889694,,,
14,0.5506147146224976,0.9463739991188048,0.2040307223796844,539,0.5546896457672119,0.9377604722976683,0.192501962184906,,,
15,0.5630947947502136,0.9162267446517944,0.162273108959198,549,0.5524154305458069,0.9445679187774658,0.1984587758779525,,,
16,0.5458565950393677,0.9590163826942444,0.203211709856987,599,0.5498660206794739,0.946096122264862,0.2007330656051635,,,
17,0.544180691242218,0.9595720767974854,0.2096424996852874,647,0.5484341979026794,0.9447068572044371,0.2007843106985092,,,
18,0.5486094355583191,0.9438732862472534,0.2033552229404449,649,0.5466460585594177,0.9474853873252868,0.2010863274335861,,,
19,0.5432323813438416,0.957766056060791,0.222589299082756,699,0.5463032126426697,0.9488747119903564,0.2036444246768951,,,
20,0.5491405725479126,0.937621533870697,0.1775369495153427,749,0.5439919829368591,0.9537371397018432,0.205450564622879,,,
21,0.5393733978271484,0.9633231163024902,0.2228803783655166,791,0.5424283742904663,0.95721036195755,0.2092431336641311,,,
