epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
0,1.0080335140228271,0.6096137762069702,0.071211002767086,35,0.9903491735458374,0.6001667380332947,0.0882808193564415,,,
1,0.9643486738204956,0.6197555065155029,0.1363364458084106,49,0.9215786457061768,0.6524034738540649,0.1053847000002861,,,
2,0.9128265380859376,0.6799110770225525,0.0939975008368492,99,0.8529943823814392,0.701028048992157,0.1104700863361358,,,
3,0.7961233258247375,0.7256182432174683,0.0796858817338943,143,0.7780730128288269,0.7440955638885498,0.1153434962034225,,,
4,0.7908801436424255,0.7424284815788269,0.074948213994503,149,0.7247262597084045,0.7825784683227539,0.1145611107349395,,,
5,0.7538456320762634,0.7428452372550964,0.1150697618722915,199,0.6785972714424133,0.8125868439674377,0.1260909736156463,,,
6,0.6308701634407043,0.8673242330551147,0.1427519470453262,249,0.6376657485961914,0.8512086868286133,0.1380164474248886,,,
7,0.6309369206428528,0.8591275215148926,0.135402500629425,287,0.6132938265800476,0.877327024936676,0.1521628648042678,,,
8,0.5905904769897461,0.8958044052124023,0.1732287555932998,299,0.5970030426979065,0.8931647539138794,0.1640056073665619,,,
9,0.6211221218109131,0.8602389693260193,0.0983142852783203,349,0.583168089389801,0.9021950364112854,0.1696765124797821,,,
10,0.5861004590988159,0.8892747759819031,0.1504187732934951,395,0.5739351511001587,0.9098360538482666,0.174413576722145,,,
11,0.5774545669555664,0.9060850143432616,0.1824158579111099,399,0.5682635307312012,0.9170603156089784,0.178579032421112,,,
12,0.5683732628822327,0.910530686378479,0.157935619354248,449,0.5622907280921936,0.9309530258178712,0.1892550885677337,,,
13,0.5588082075119019,0.937065839767456,0.2009195387363433,499,0.5577635169029236,0.9362322688102722,0.192393884062767,,,
14,0.5549554824829102,0.93039733171463,0.1834698468446731,539,0.5556489825248718,0.9362322688102722,0.1915691196918487,,,
15,0.5493419766426086,0.9470686316490172,0.2122901678085327,549,0.5535706877708435,0.9387329816818236,0.1937252134084701,,,
16,0.5532870292663574,0.9324812293052672,0.173160895705223,599,0.5491052865982056,0.9463739991188048,0.2003300040960312,,,
17,0.5479710102081299,0.9535982012748718,0.2222766280174255,647,0.5481380820274353,0.9491525292396544,0.2013492584228515,,,
18,0.5526555180549622,0.934148371219635,0.19362373650074,649,0.547823429107666,0.9417893886566162,0.1963526606559753,,,
19,0.5549449920654297,0.9374826550483704,0.1920167356729507,699,0.5483105778694153,0.9455404281616212,0.1981117576360702,,,
20,0.5504323840141296,0.9328980445861816,0.1766113340854644,749,0.5456690788269043,0.9470686316490172,0.2001505047082901,,,
21,0.5412958264350891,0.9597110152244568,0.2057520151138305,791,0.5443415641784668,0.9538760781288148,0.205849215388298,,,
22,0.5572447180747986,0.8981661796569824,0.1569789946079254,799,0.5442505478858948,0.9459571838378906,0.2010839283466339,,,
23,0.5462583303451538,0.9490135908126832,0.1875772476196289,849,0.5439659953117371,0.951653242111206,0.2024715691804886,,,
24,0.5484622120857239,0.9333148002624512,0.1796796321868896,899,0.5427532196044922,0.9537371397018432,0.2039764076471328,,,
25,0.5404398441314697,0.9519311189651488,0.2022733390331268,935,0.541287362575531,0.9531814455986024,0.2047652602195739,,,
26,0.5416017174720764,0.9490135908126832,0.2004954069852829,949,0.5398432016372681,0.9554042816162108,0.2079229056835174,,,
27,0.5526325702667236,0.914281725883484,0.1648686826229095,999,0.5386214852333069,0.9602667689323424,0.2110545337200164,,,
28,0.5367265939712524,0.9674909710884094,0.2072920799255371,1043,0.5384507775306702,0.9605445861816406,0.2119500190019607,,,
29,0.5364564061164856,0.9690191745758056,0.2166037112474441,1049,0.5388432741165161,0.9581828117370604,0.2089985311031341,,,
30,0.5361299514770508,0.9598499536514282,0.2080990821123123,1099,0.5381977558135986,0.9604056477546692,0.2104074358940124,,,
31,0.5364200472831726,0.9579049944877625,0.2063227295875549,1149,0.5377777814865112,0.9595720767974854,0.2093043774366378,,,
32,0.5352343320846558,0.9706863164901732,0.2182798981666565,1187,0.5371912717819214,0.9616560339927672,0.2125770002603531,,,
33,0.5338073372840881,0.9742984175682068,0.2194990366697311,1199,0.536322295665741,0.9627674221992492,0.2135920226573944,,,
34,0.5346388816833496,0.9709641337394714,0.2166856825351715,1249,0.5356713533401489,0.968602418899536,0.2184494435787201,,,
35,0.5341863632202148,0.9699916839599608,0.2231729328632354,1295,0.5361998677253723,0.9622117280960084,0.2131296992301941,,,
36,0.5333881378173828,0.9674909710884094,0.2114563882350921,1299,0.5360047221183777,0.9627674221992492,0.2137651294469833,,,
37,0.5343247056007385,0.9791609048843384,0.2260962724685669,1349,0.535422682762146,0.9626284837722778,0.2124640941619873,,,
38,0.5327988862991333,0.9774937629699708,0.2282981425523758,1399,0.5350269079208374,0.9672130942344666,0.2175294607877731,,,
39,0.533522367477417,0.9681856036186218,0.2240172028541565,1439,0.534940242767334,0.9663795232772828,0.2152310907840728,,,
40,0.5335763692855835,0.9708252549171448,0.2172759920358657,1449,0.5346366763114929,0.9683245420455932,0.2180389016866684,,,
41,0.5336648225784302,0.9699916839599608,0.2089315801858902,1499,0.5352676510810852,0.9642956256866456,0.2145504653453827,,,
42,0.540558397769928,0.9438732862472534,0.1803416758775711,1547,0.5353484153747559,0.9652681350708008,0.2149432152509689,,,
43,0.5325217843055725,0.9742984175682068,0.2273086458444595,1549,0.5351732969284058,0.9626284837722778,0.2133265733718872,,,
