epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
17,0.539519190788269,0.9474853873252868,0.1920339912176132,647,0.538554847240448,0.9459571838378906,0.1898869127035141,,,
18,0.5527183413505554,0.9074742794036864,0.1346384733915329,649,0.538762092590332,0.9454014897346495,0.188528299331665,,,
19,0.5631934404373169,0.8871908783912659,0.1170150712132453,699,0.5399389863014221,0.9406779408454896,0.1859039962291717,,,
20,0.5484326481819153,0.9012225866317748,0.1580098420381546,749,0.5400707721710205,0.9412336945533752,0.1851920038461685,,,
21,0.5348707437515259,0.9601278305053712,0.2032669335603714,791,0.5368146896362305,0.9509586095809937,0.1955164670944214,,,
22,0.5359531044960022,0.9519311189651488,0.2016533613204956,799,0.5366004109382629,0.9531814455986024,0.1969126611948013,,,
23,0.5512329339981079,0.9181717038154602,0.1461161971092224,849,0.5364968180656433,0.9495693445205688,0.1944818496704101,,,
24,0.5391585826873779,0.9373437166213988,0.1865565627813339,899,0.5375162959098816,0.9447068572044371,0.1891171634197235,,,
25,0.5543566346168518,0.9124757051467896,0.1359918862581253,935,0.5371569395065308,0.9474853873252868,0.1915478706359863,,,
26,0.5378504991531372,0.943178653717041,0.1925427317619323,949,0.5352286100387573,0.9544317722320556,0.1998926103115081,,,
27,0.5362544655799866,0.9401222467422484,0.1759142875671386,999,0.5345356464385986,0.9541539549827576,0.197925329208374,,,
28,0.5449700951576233,0.9292858839035034,0.1591697931289672,1043,0.5349611043930054,0.9552653431892396,0.2006099224090576,,,
29,0.5386635661125183,0.9387329816818236,0.1942076086997985,1049,0.5352621078491211,0.9542928338050842,0.1992089003324508,,,
30,0.5337027311325073,0.9602667689323424,0.2062854319810867,1099,0.5352888107299805,0.9510975480079652,0.1959046721458435,,,
31,0.5345152616500854,0.9535982012748718,0.2012953162193298,1149,0.5335357785224915,0.957488179206848,0.2017134726047516,,,
32,0.5313335657119751,0.9690191745758056,0.2082374393939972,1187,0.5323535799980164,0.9636009931564332,0.2085985243320465,,,
33,0.5318715572357178,0.964990258216858,0.2033186554908752,1199,0.5318095088005066,0.9659627676010132,0.2104058861732483,,,
34,0.5333154797554016,0.9570714235305786,0.2102307379245758,1249,0.5327986478805542,0.9604056477546692,0.2052122354507446,,,
35,0.5324138402938843,0.9584606885910034,0.1959994435310363,1295,0.5333468317985535,0.9562378525733948,0.2009880691766739,,,
36,0.5341644287109375,0.952764630317688,0.1904073506593704,1299,0.5326454639434814,0.9634620547294616,0.2089050263166427,,,
37,0.5305092334747314,0.9699916839599608,0.2196327149868011,1349,0.532695472240448,0.9623506665229796,0.2065814137458801,,,
38,0.5347644090652466,0.945818305015564,0.1990795284509658,1399,0.5320037603378296,0.9665184617042542,0.2112115919589996,,,
39,0.5310372114181519,0.9684634804725648,0.2136598527431488,1439,0.5322347283363342,0.963045299053192,0.2089024484157562,,,
40,0.5345269441604614,0.9570714235305786,0.1974944174289703,1449,0.5327181220054626,0.9636009931564332,0.20765420794487,,,
41,0.5318352580070496,0.9659627676010132,0.2065045088529586,1499,0.5326582193374634,0.961517095565796,0.2070218920707702,,,
42,0.5311223864555359,0.970547378063202,0.2124777883291244,1547,0.5321936011314392,0.9637399315834044,0.2087012678384781,,,
43,0.5298954248428345,0.9708252549171448,0.2127020210027694,1549,0.5322476029396057,0.9648513197898864,0.2099837064743042,,,
44,0.5308265089988708,0.9694359302520752,0.2141442894935608,1599,0.5329009890556335,0.9594331979751588,0.205105111002922,,,
45,0.5318159461021423,0.9652681350708008,0.2060379832983017,1649,0.5320320129394531,0.9648513197898864,0.2089112102985382,,,
46,0.5325767993927002,0.9634620547294616,0.2033622711896896,1691,0.5314823985099792,0.9633231163024902,0.2085964977741241,,,
47,0.5308889746665955,0.9669352769851683,0.2051514834165573,1699,0.5321848392486572,0.9627674221992492,0.2081222385168075,,,
48,0.5299363136291504,0.9695748686790466,0.2097955495119094,1749,0.5320835709571838,0.9629063606262208,0.2082558423280716,,,
49,0.5330371260643005,0.9534593224525452,0.1915490627288818,1799,0.5323418378829956,0.9601278305053712,0.2061696052551269,,,
50,0.5311986207962036,0.961239218711853,0.1990393698215484,1835,0.5316082835197449,0.9633231163024902,0.2082740515470504,,,
51,0.5307662487030029,0.9674909710884094,0.2194795906543731,1849,0.5313664078712463,0.9645735025405884,0.2094373852014541,,,
52,0.5289506912231445,0.9777715802192688,0.2221457511186599,1899,0.5312178730964661,0.9654070734977722,0.2110326737165451,,,
53,0.5288043022155762,0.9759655594825744,0.2179749608039856,1943,0.5305061340332031,0.9695748686790466,0.2141549438238144,,,
54,0.5316445827484131,0.9562378525733948,0.1916658580303192,1949,0.5313098430633545,0.966240644454956,0.2109460979700088,,,
55,0.5289407968521118,0.981939435005188,0.2241601049900055,1999,0.5307537317276001,0.9681856036186218,0.2133970856666565,,,
56,0.5289968252182007,0.9827730059623718,0.2278861999511718,2049,0.5311489105224609,0.9677688479423524,0.2134546488523483,,,
57,0.5288673639297485,0.976382315158844,0.2187082916498184,2087,0.5309363007545471,0.9719366431236268,0.2171312421560287,,,
58,0.5288684368133545,0.9794387221336364,0.224697932600975,2099,0.5309655666351318,0.9680466651916504,0.2130111455917358,,,
59,0.5288649201393127,0.9788830280303956,0.2247192561626434,2149,0.5309286713600159,0.9688802361488342,0.2142154723405838,,,
60,,,,2160,,,,0.5288649201393127,0.9788830280303956,0.2247192561626434
