epoch,step,val_loss,val_acc,val_calibration_error,val_chirality_violation,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error,test_chirality_violation
0,49,0.9890795350074768,0.6093358993530273,0.1211315095424652,,1.00593101978302,0.6089191436767578,0.1097558513283729,,,,
1,99,0.9646679162979126,0.6096137762069702,0.1451035439968109,,0.9860244393348694,0.6093358993530273,0.1083378195762634,,,,
2,149,0.9463152885437012,0.6218394041061401,0.1248244866728782,,0.9645726680755616,0.6175326704978943,0.1227811351418495,,,,
3,249,0.9326773285865784,0.6368435621261597,0.1177573278546333,,0.9488748908042908,0.6273965239524841,0.1212456449866294,,,,
4,299,0.928349494934082,0.6418449282646179,0.127834141254425,,0.9400361776351928,0.6319811344146729,0.1209320351481437,,,,
5,399,0.9216962456703186,0.6414281725883484,0.1119736656546592,,0.9333702325820924,0.6390663981437683,0.1218910217285156,,,,
6,449,0.9166045784950256,0.6500416994094849,0.1210163757205009,,0.9286773204803468,0.6430953145027161,0.1198905929923057,,,,
7,549,0.9151185750961304,0.6483745574951172,0.1327836662530899,,0.92420095205307,0.6496248841285706,0.1216358244419097,,,,
8,599,0.9087895750999452,0.6569880247116089,0.1220788434147834,,0.9193726778030396,0.6474020481109619,0.1251424849033355,,,,
9,649,0.9073331952095032,0.6671297550201416,0.1456719040870666,,0.9172402024269104,0.6514309644699097,0.1216631457209587,,,,
10,749,0.8997477293014526,0.668380081653595,0.1332488805055618,,0.9123778939247132,0.6604612469673157,0.1290055215358734,,,,
11,799,0.9012793898582458,0.667824387550354,0.1449081003665924,,0.908556342124939,0.661711573600769,0.1226718053221702,,,,
12,899,0.8922465443611145,0.6724089980125427,0.1225388571619987,,0.9063685536384584,0.6615726351737976,0.1333189308643341,,,,
13,949,0.8899549245834351,0.6740761399269104,0.1290138959884643,,0.9000213146209717,0.6696304678916931,0.1280961036682129,,,,
14,1049,0.8834933638572693,0.679494321346283,0.1260986477136612,,0.8973409533500671,0.67685467004776,0.1326875537633896,,,,
15,1099,0.8786146640777588,0.6883856654167175,0.1344004273414611,,0.8926499485969543,0.6750486493110657,0.1285165101289749,,,,
16,1199,0.8741968870162964,0.6897749304771423,0.1356139630079269,1.3535031080245972,0.8879591226577759,0.6822728514671326,0.1273193508386612,,,,
17,1249,0.8704818487167358,0.6965823769569397,0.1409696787595749,,0.8842535614967346,0.682967483997345,0.1288816481828689,,,,
18,1299,0.8664966225624084,0.6986662745475769,0.139992743730545,1.1369236707687378,0.88434237241745,0.688524603843689,0.1368399113416671,,,,
19,1399,0.8615885972976685,0.7045012712478638,0.1404215544462204,,0.8774414658546448,0.694359540939331,0.1371245831251144,,,,
20,1449,0.8563058376312256,0.7101972699165344,0.1425281763076782,1.2634285688400269,0.8709452748298645,0.694359540939331,0.1332061737775802,,,,
21,1549,0.8532536625862122,0.7125590443611145,0.149846151471138,1.132404088973999,0.8684547543525696,0.6992220282554626,0.1358890533447265,,,,
22,1599,0.8484017848968506,0.715615451335907,0.1385354101657867,1.4574220180511477,0.8665808439254761,0.700472354888916,0.135224163532257,,,,
23,1699,0.8447267413139343,0.721172571182251,0.1506033986806869,1.2996747493743896,0.859309196472168,0.7074187397956848,0.139105886220932,,,,
24,1749,0.8409296870231628,0.7250624895095825,0.1517936587333679,1.660531520843506,0.8547285795211792,0.7126979827880859,0.1441072672605514,,,,
25,1849,0.8351883292198181,0.7290914058685303,0.1418477296829223,0.7834821343421936,0.8511539101600647,0.7154765129089355,0.143998235464096,,,,
26,1899,0.8300977945327759,0.7370103001594543,0.1561871916055679,1.0633344650268557,0.8476550579071045,0.7202000617980957,0.1397925019264221,,,,
27,1949,0.8326300382614136,0.7333981394767761,0.1649495214223861,2.152172803878784,0.8445307612419128,0.7214503884315491,0.1432983726263046,,,,
28,2049,0.8229507207870483,0.7340928316116333,0.1379932761192321,1.5393717288970947,0.8406696915626526,0.7261739373207092,0.143570676445961,,,,
29,2099,0.816852867603302,0.7490969896316528,0.1619341373443603,1.341540813446045,0.8350811004638672,0.7313142418861389,0.1451785713434219,,,,
30,2199,0.8142576217651367,0.7450680732727051,0.1516901403665542,1.7748061418533323,0.8308814764022827,0.7325646281242371,0.1452992707490921,,,,
31,2249,0.8081424832344055,0.7527090907096863,0.1520640403032302,0.9893161654472352,0.8283495306968689,0.737149178981781,0.1463092565536499,,,,
32,2349,0.8040855526924133,0.752292275428772,0.1496375203132629,0.8953580856323242,0.8242486715316772,0.7389552593231201,0.1497308909893036,,,,
33,2399,0.7997127771377563,0.7582662105560303,0.1482862830162048,1.2117574214935305,0.8191482424736023,0.7445123791694641,0.1522989720106125,,,,
