step,epoch,val_loss,val_acc,train_loss_epoch,train_acc_epoch
52,0.0,1.2976489067077637,0.335999995470047,0.8187827467918396,0.5963809490203857
105,1.0,0.7525172829627991,0.6426666378974915,0.678031325340271,0.6916190385818481
158,2.0,1.0571411848068237,0.5791110992431641,0.6277017593383789,0.7605714201927185
211,3.0,0.6497818827629089,0.7644444704055786,0.49909088015556335,0.8620952367782593
264,4.0,0.6637491583824158,0.7862222194671631,0.3941042721271515,0.9277142882347107
317,5.0,0.6456150412559509,0.8080000281333923,0.32429876923561096,0.9638095498085022
370,6.0,0.4848039150238037,0.8808888792991638,0.28825509548187256,0.9842857122421265
423,7.0,0.48862048983573914,0.902222216129303,0.2689491808414459,0.9912381172180176
476,8.0,0.4206618070602417,0.9155555367469788,0.2560180127620697,0.9974285960197449
529,9.0,0.4393625259399414,0.913777768611908,0.25210365653038025,0.998285710811615
582,10.0,0.4045708477497101,0.9244444370269775,0.24478678405284882,0.9990476369857788
635,11.0,0.40194159746170044,0.9226666688919067,0.23997321724891663,0.9998095035552979
688,12.0,0.4186592102050781,0.9235555529594421,0.23660318553447723,1.0
741,13.0,0.41686397790908813,0.9173333048820496,0.2336115837097168,0.9999047517776489
794,14.0,0.4144182503223419,0.9244444370269775,0.23365871608257294,0.9993333220481873
847,15.0,0.4195749759674072,0.9173333048820496,0.231318399310112,0.9997143149375916
900,16.0,0.4150899350643158,0.9191111326217651,0.22956624627113342,0.9996190667152405
953,17.0,0.4344281256198883,0.9182222485542297,0.22845081984996796,0.9999047517776489
1006,18.0,0.41430285573005676,0.9217777848243713,0.22756759822368622,0.9998095035552979
1059,19.0,0.4065822958946228,0.93022221326828,0.22650869190692902,0.9998095035552979
1112,20.0,0.4097949266433716,0.9271110892295837,0.22595293819904327,0.9996190667152405
1165,21.0,0.42661118507385254,0.9240000247955322,0.2256181389093399,0.9998095035552979
1218,22.0,0.411979615688324,0.9262222051620483,0.22566328942775726,0.9999047517776489
1271,23.0,0.41640496253967285,0.9279999732971191,0.22437290847301483,0.9997143149375916
1324,24.0,0.41526710987091064,0.9284444451332092,0.2240896075963974,0.9997143149375916
1377,25.0,0.4256872534751892,0.9217777848243713,0.22279271483421326,0.9999047517776489
1430,26.0,0.4321359097957611,0.9248889088630676,0.22238081693649292,0.9999047517776489
1483,27.0,0.41271787881851196,0.9231111407279968,0.2217925786972046,0.9998095035552979
1536,28.0,0.41792380809783936,0.9279999732971191,0.22102102637290955,0.9999047517776489
1589,29.0,0.4060644209384918,0.9271110892295837,0.2210530787706375,1.0
1642,30.0,0.4190772473812103,0.9284444451332092,0.22072161734104156,0.9999047517776489
1695,31.0,0.4093017876148224,0.9293333292007446,0.21997793018817902,1.0
1748,32.0,0.4077145755290985,0.9266666769981384,0.2194513976573944,1.0
1801,33.0,0.40074431896209717,0.9297778010368347,0.21931874752044678,0.9998095035552979
1854,34.0,0.4141179919242859,0.9204444289207458,0.2193552553653717,1.0
1907,35.0,0.41214436292648315,0.9262222051620483,0.21878431737422943,0.9999047517776489
1960,36.0,0.43095001578330994,0.9240000247955322,0.21817094087600708,1.0
2013,37.0,0.4119805097579956,0.9284444451332092,0.21822042763233185,1.0
2066,38.0,0.4052751064300537,0.9275555610656738,0.21792373061180115,1.0
2119,39.0,0.4173077642917633,0.9271110892295837,0.2173854410648346,1.0
2172,40.0,0.41774287819862366,0.93022221326828,0.21746186912059784,1.0
2225,41.0,0.42069047689437866,0.9271110892295837,0.2167333960533142,1.0
2278,42.0,0.41989952325820923,0.9279999732971191,0.2163972556591034,1.0
2331,43.0,0.4207763671875,0.9275555610656738,0.2165302038192749,1.0
2384,44.0,0.4055042266845703,0.93022221326828,0.2175731211900711,1.0
2437,45.0,0.4141025245189667,0.9293333292007446,0.21700409054756165,1.0
2490,46.0,0.4119308292865753,0.9271110892295837,0.21640248596668243,1.0
2543,47.0,0.4220019280910492,0.93022221326828,0.21611012518405914,1.0
2596,48.0,0.4066859781742096,0.9293333292007446,0.21624904870986938,1.0
2649,49.0,0.4041900336742401,0.9315555691719055,0.21576417982578278,1.0
2702,50.0,0.4085613191127777,0.9315555691719055,0.21583868563175201,1.0
2755,51.0,0.41094669699668884,0.9306666851043701,0.21560899913311005,1.0
2808,52.0,0.41400641202926636,0.9275555610656738,0.2158208042383194,1.0
2861,53.0,0.4078364670276642,0.9297778010368347,0.21576455235481262,1.0
2914,54.0,0.4181067645549774,0.9306666851043701,0.21559466421604156,1.0
2967,55.0,0.4150134325027466,0.93022221326828,0.2154090404510498,1.0
3020,56.0,0.4203323721885681,0.9279999732971191,0.21491508185863495,1.0
3073,57.0,0.4142135977745056,0.9315555691719055,0.21509644389152527,1.0
3126,58.0,0.41779059171676636,0.9315555691719055,0.21519626677036285,1.0
3179,59.0,0.41198694705963135,0.9337777495384216,0.2152034491300583,1.0
