epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
19,0.5395560264587402,0.948735773563385,0.1930058449506759,699,0.5399990677833557,0.9412336945533752,0.1849806159734726,,,
20,0.5459810495376587,0.9317865967750548,0.1651767194271087,749,0.5406606197357178,0.943734347820282,0.1865287572145462,,,
21,0.543437123298645,0.9459571838378906,0.1868957877159118,791,0.5389226078987122,0.9423450827598572,0.1880792677402496,,,
22,0.5368910431861877,0.9494304060935974,0.1858265399932861,799,0.5380778312683105,0.9441511631011964,0.1889682114124298,,,
23,0.5372936129570007,0.955126404762268,0.1971887797117233,849,0.5362898707389832,0.9512364268302916,0.1949464082717895,,,
24,0.537794291973114,0.9498471617698668,0.202729269862175,899,0.536429226398468,0.9526257514953612,0.1975542455911636,,,
25,0.5331383347511292,0.964156687259674,0.2109951376914978,935,0.5362306237220764,0.9470686316490172,0.1914019733667373,,,
26,0.5433856248855591,0.9398444294929504,0.1744768023490905,949,0.5348697900772095,0.9565156698226928,0.2014865428209304,,,
27,0.5364428758621216,0.9569324851036072,0.2031442523002624,999,0.534030020236969,0.9579049944877625,0.2023997902870178,,,
28,0.5341582298278809,0.958321750164032,0.1998324692249298,1043,0.5344213843345642,0.9549875259399414,0.1994778215885162,,,
29,0.5376029014587402,0.9409558176994324,0.195085346698761,1049,0.5348047614097595,0.9534593224525452,0.1982548385858535,,,
30,0.5348358154296875,0.9627674221992492,0.2060787975788116,1099,0.5351459980010986,0.95484858751297,0.1995441168546676,,,
31,0.5313956141471863,0.9699916839599608,0.216074451804161,1149,0.5339073538780212,0.9544317722320556,0.1992733925580978,,,
32,0.5312291979789734,0.9674909710884094,0.2097199112176895,1187,0.5330252051353455,0.963878870010376,0.2077586650848388,,,
33,0.532228946685791,0.963045299053192,0.2024339139461517,1199,0.5332022905349731,0.9591553211212158,0.2043696194887161,,,
34,0.5342100858688354,0.9644345641136168,0.211459219455719,1249,0.5333566665649414,0.9611002802848816,0.2055505216121673,,,
35,0.5329681038856506,0.955959975719452,0.1921356320381164,1295,0.5328487753868103,0.9620727896690368,0.2072735577821731,,,
36,0.5297395586967468,0.9747151732444764,0.2188514769077301,1299,0.5316672325134277,0.964990258216858,0.2091605812311172,,,
37,0.5312972664833069,0.9695748686790466,0.2115150541067123,1349,0.5323030352592468,0.9661017060279846,0.2117062509059906,,,
38,0.5306726694107056,0.969713807106018,0.2175343483686447,1399,0.5324469804763794,0.958321750164032,0.2042506635189056,,,
39,0.5315714478492737,0.966240644454956,0.2060285806655883,1439,0.5323708057403564,0.9627674221992492,0.2073114067316055,,,
40,0.5341458320617676,0.9531814455986024,0.2057369947433471,1449,0.5320656299591064,0.966240644454956,0.2109331637620926,,,
41,0.5305773615837097,0.9727702140808104,0.2179059386253357,1499,0.5323944091796875,0.958321750164032,0.20412178337574,,,
42,0.530127227306366,0.973464846611023,0.2169535309076309,1547,0.5323196053504944,0.9570714235305786,0.2023264318704605,,,
43,0.5296635627746582,0.9724923372268676,0.216211125254631,1549,0.531082808971405,0.9658238291740416,0.2105191349983215,,,
44,0.5337180495262146,0.9476243257522584,0.1824708431959152,1599,0.5322601795196533,0.9608224630355836,0.206619992852211,,,
45,0.5298206806182861,0.9748541116714478,0.2199605256319046,1649,0.5317345857620239,0.9613781571388244,0.2062518149614334,,,
46,0.5312483310699463,0.9713809490203856,0.2191498130559921,1691,0.5315055251121521,0.9648513197898864,0.2096677720546722,,,
47,0.5317727327346802,0.95484858751297,0.1952669024467468,1699,0.5317509770393372,0.9613781571388244,0.206387460231781,,,
48,0.5354328751564026,0.9634620547294616,0.2133502215147018,1749,0.5317559242248535,0.9627674221992492,0.2072244435548782,,,
49,0.5313894748687744,0.9658238291740416,0.2049297243356704,1799,0.5311524868011475,0.9652681350708008,0.2103622853755951,,,
50,0.5306594967842102,0.9674909710884094,0.2163928598165512,1835,0.532035768032074,0.9602667689323424,0.2057900577783584,,,
51,0.5294870138168335,0.9759655594825744,0.2221782505512237,1849,0.532274603843689,0.9634620547294616,0.2089935839176178,,,
52,0.5303389430046082,0.9756876826286316,0.2207491993904113,1899,0.5313965082168579,0.966796338558197,0.2114597111940384,,,
53,0.5294119715690613,0.9780494570732116,0.2225161790847778,1943,0.5312453508377075,0.9656848907470704,0.2110674232244491,,,
54,0.5301723480224609,0.969713807106018,0.2176804989576339,1949,0.5310745239257812,0.9672130942344666,0.2122457325458526,,,
55,0.5292348265647888,0.9730480909347534,0.2131155282258987,1999,0.5307828783988953,0.9672130942344666,0.2122111320495605,,,
56,0.5286546349525452,0.9809669256210328,0.2258249670267105,2049,0.5307449698448181,0.966796338558197,0.2119634747505188,,,
57,0.5303590893745422,0.9680466651916504,0.218966543674469,2087,0.5309687852859497,0.96707421541214,0.2130034416913986,,,
58,0.5289211273193359,0.9766601920127868,0.2189102321863174,2099,0.5311909914016724,0.9692970514297484,0.2140767872333526,,,
59,0.5324193239212036,0.9519311189651488,0.1872644126415252,2149,0.5307711958885193,0.9690191745758056,0.2134325504302978,,,
60,,,,2160,,,,0.5324193239212036,0.9519311189651488,0.1872644126415252
