step,epoch,val_loss,val_acc,train_loss_epoch,train_acc_epoch
52,0.0,1.2351571321487427,0.3333333432674408,0.7242944836616516,0.6676190495491028
105,1.0,0.6724527478218079,0.7319999933242798,0.4629724621772766,0.8955237865447998
158,2.0,0.39713579416275024,0.9226666688919067,0.3168793022632599,0.9726666808128357
211,3.0,0.39812493324279785,0.9240000247955322,0.2668405771255493,0.996666669845581
264,4.0,0.39789441227912903,0.9244444370269775,0.2507484555244446,0.9996190667152405
317,5.0,0.40682610869407654,0.9217777848243713,0.24253329634666443,1.0
370,6.0,0.3960893750190735,0.9311110973358154,0.23810088634490967,1.0
423,7.0,0.4157177209854126,0.918666660785675,0.23280422389507294,0.9999047517776489
476,8.0,0.40399646759033203,0.9226666688919067,0.2300681322813034,1.0
529,9.0,0.41904932260513306,0.914222240447998,0.2285993993282318,1.0
582,10.0,0.41373148560523987,0.9177777767181396,0.22714538872241974,0.9999047517776489
635,11.0,0.4420420229434967,0.9146666526794434,0.22639204561710358,0.9997143149375916
688,12.0,0.4145715832710266,0.9253333210945129,0.22604669630527496,0.9997143149375916
741,13.0,0.41183918714523315,0.9244444370269775,0.22530880570411682,0.9998095035552979
794,14.0,0.4143904447555542,0.9266666769981384,0.22469720244407654,1.0
847,15.0,0.41067397594451904,0.9191111326217651,0.2235434353351593,0.9999047517776489
900,16.0,0.42070508003234863,0.9146666526794434,0.2221307009458542,0.9999047517776489
953,17.0,0.4079488515853882,0.9244444370269775,0.221715047955513,1.0
1006,18.0,0.4089725613594055,0.9275555610656738,0.22121767699718475,0.9999047517776489
1059,19.0,0.4143570065498352,0.9160000085830688,0.22054408490657806,1.0
1112,20.0,0.4006730616092682,0.9297778010368347,0.21987202763557434,1.0
1165,21.0,0.4053785800933838,0.9297778010368347,0.21927541494369507,1.0
1218,22.0,0.42633992433547974,0.9279999732971191,0.2195848673582077,1.0
1271,23.0,0.4190422594547272,0.9191111326217651,0.21961937844753265,1.0
1324,24.0,0.41903242468833923,0.9160000085830688,0.21952104568481445,1.0
1377,25.0,0.40529894828796387,0.9288889169692993,0.2187170833349228,1.0
1430,26.0,0.4184968173503876,0.9204444289207458,0.21837230026721954,1.0
1483,27.0,0.3982820510864258,0.9324444532394409,0.21758393943309784,1.0
1536,28.0,0.40028709173202515,0.9275555610656738,0.21777915954589844,1.0
1589,29.0,0.40352070331573486,0.9311110973358154,0.217368483543396,1.0
1642,30.0,0.41468724608421326,0.9208889007568359,0.21732930839061737,1.0
1695,31.0,0.39601024985313416,0.9408888816833496,0.21690583229064941,1.0
1748,32.0,0.39587634801864624,0.9342222213745117,0.21724826097488403,1.0
1801,33.0,0.40267273783683777,0.9342222213745117,0.21665143966674805,1.0
1854,34.0,0.4014924466609955,0.9315555691719055,0.21667452156543732,1.0
1907,35.0,0.41725316643714905,0.9182222485542297,0.21641680598258972,1.0
1960,36.0,0.3969962000846863,0.9391111135482788,0.2167668342590332,1.0
2013,37.0,0.3982251286506653,0.9311110973358154,0.2159411460161209,1.0
2066,38.0,0.41787803173065186,0.9204444289207458,0.2162684202194214,1.0
2119,39.0,0.39585715532302856,0.937333345413208,0.2165207415819168,1.0
2172,40.0,0.3950788378715515,0.9386666417121887,0.21598735451698303,1.0
2225,41.0,0.3984391689300537,0.9297778010368347,0.2157418131828308,1.0
2278,42.0,0.39889684319496155,0.9311110973358154,0.21511119604110718,1.0
2331,43.0,0.39474934339523315,0.9382222294807434,0.21563521027565002,1.0
2384,44.0,0.40407422184944153,0.9279999732971191,0.21601058542728424,1.0
2437,45.0,0.39679408073425293,0.9377777576446533,0.21572883427143097,1.0
2490,46.0,0.39622271060943604,0.937333345413208,0.21534019708633423,1.0
2543,47.0,0.40098148584365845,0.9328888654708862,0.2149292230606079,1.0
2596,48.0,0.41013699769973755,0.9240000247955322,0.21536369621753693,1.0
2649,49.0,0.39857402443885803,0.9355555772781372,0.21556633710861206,1.0
2702,50.0,0.3999522924423218,0.9328888654708862,0.21535728871822357,1.0
2755,51.0,0.4028705954551697,0.9288889169692993,0.2151215523481369,1.0
2808,52.0,0.4067520201206207,0.9240000247955322,0.21546973288059235,1.0
2861,53.0,0.41067129373550415,0.9231111407279968,0.21546459197998047,1.0
2914,54.0,0.40532124042510986,0.9311110973358154,0.21494431793689728,1.0
2967,55.0,0.4083487391471863,0.9235555529594421,0.21499525010585785,1.0
3020,56.0,0.40320080518722534,0.93022221326828,0.2150648981332779,1.0
3073,57.0,0.39524951577186584,0.9404444694519043,0.21475209295749664,1.0
3126,58.0,0.4007145166397095,0.9324444532394409,0.2144012451171875,1.0
3179,59.0,0.402171790599823,0.93022221326828,0.21418216824531555,1.0
