epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
0,1.0173109769821167,0.6097527146339417,0.1585711389780044,35,0.9925549626350404,0.6032231450080872,0.0920338928699493,,,
1,1.033614158630371,0.5334815382957458,0.125439167022705,49,0.9372490644454956,0.6233676075935364,0.0927691534161567,,,
2,0.9111220836639404,0.6546263098716736,0.1143696457147598,99,0.914319396018982,0.6514309644699097,0.0996186211705207,,,
3,0.9474929571151732,0.6490691900253296,0.0849843919277191,143,0.8949004411697388,0.6689358353614807,0.1018889620900154,,,
4,0.9123182892799376,0.6501805782318115,0.0903061628341674,149,0.8673917055130005,0.6869964003562927,0.1004535630345344,,,
5,0.819402277469635,0.7300639152526855,0.105060376226902,199,0.8285394310951233,0.7200611233711243,0.1187394708395004,,,
6,0.853039026260376,0.7111697793006897,0.0861001834273338,249,0.7709063291549683,0.7682689428329468,0.1280235797166824,,,
7,0.8138822317123413,0.7363156676292419,0.095380961894989,287,0.7284653782844543,0.7961933612823486,0.1219965666532516,,,
8,0.7855987548828125,0.7435398697853088,0.0861107856035232,299,0.7008224725723267,0.8200889229774475,0.1334330290555954,,,
9,0.7245566844940186,0.789941668510437,0.1012806594371795,349,0.657052218914032,0.8439844250679016,0.1374277025461197,,,
10,0.6171750426292419,0.8731592297554016,0.1325297206640243,395,0.6173072457313538,0.8748263120651245,0.1442093253135681,,,
11,0.6002764105796814,0.8801056146621704,0.1357919573783874,399,0.5923754572868347,0.8903862237930298,0.1508782804012298,,,
12,0.5992499589920044,0.8724645972251892,0.1400712728500366,449,0.5808334946632385,0.9062239527702332,0.1593587845563888,,,
13,0.5770416259765625,0.8920533657073975,0.1559371054172516,499,0.575963020324707,0.9001111388206482,0.1525374501943588,,,
14,0.5734302401542664,0.9090024828910828,0.1660318374633789,539,0.5695909857749939,0.9080300331115724,0.1595900803804397,,,
