epoch,step,val_loss,val_acc,val_calibration_error,val_chirality_violation,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error,test_chirality_violation
0,49,0.9132806658744812,0.6490691900253296,0.1273584067821502,,0.959208071231842,0.6254515051841736,0.1125254109501838,,,,
1,99,1.0131185054779053,0.6271186470985413,0.1601181924343109,,0.887271523475647,0.670464038848877,0.1232480779290199,,,,
2,149,0.7487959861755371,0.7499305605888367,0.112148031592369,0.0856795608997345,0.802666425704956,0.724645733833313,0.1237374916672706,,,,
3,249,0.7078595161437988,0.7867463231086731,0.1093893200159072,-0.0225768871605396,0.7332450151443481,0.7618783116340637,0.1296527683734893,,,,
4,299,0.7210220694541931,0.7839677929878235,0.1042315289378166,0.0387946255505085,0.6973015666007996,0.7859127521514893,0.127399280667305,,,,
5,399,0.651397705078125,0.8255071043968201,0.1258561611175537,0.040630716830492,0.655380129814148,0.8256459832191467,0.1379013359546661,,,,
6,449,0.635844349861145,0.8466240763664246,0.183540403842926,0.13799948990345,0.6309589147567749,0.850791871547699,0.1457334905862808,,,,
7,549,0.608479380607605,0.8581550717353821,0.164774939417839,0.2090292274951934,0.6124962568283081,0.8692692518234253,0.1545034050941467,,,,
8,599,0.6050851941108704,0.8707974553108215,0.1416487544775009,0.1195561587810516,0.5997943878173828,0.8782995343208313,0.1580848693847656,,,,
9,649,0.5933355689048767,0.877882719039917,0.1424548625946045,0.1784741133451461,0.5853458642959595,0.8912197947502136,0.1657777726650238,,,,
10,749,0.5664874315261841,0.9199777841567992,0.1871515661478042,0.2292254716157913,0.5764968991279602,0.906779646873474,0.1727594435214996,,,,
11,799,0.5712957382202148,0.9016393423080444,0.1755281239748001,0.2564933001995086,0.567276656627655,0.9152542352676392,0.1819725036621093,,,,
12,899,0.5601581931114197,0.9230341911315918,0.1990773975849151,0.3238063752651214,0.5631802678108215,0.9263684153556824,0.1853798627853393,,,,
13,949,0.5582275986671448,0.9294248223304749,0.187979444861412,0.1808210462331771,0.5607898831367493,0.922478437423706,0.185766115784645,,,,
14,1049,0.560226321220398,0.9283134341239928,0.2030130326747894,0.274705708026886,0.5574626326560974,0.927757740020752,0.1912481188774109,,,,
15,1099,0.5543240308761597,0.9392886757850648,0.1866786181926727,0.2614169716835022,0.5534937381744385,0.9322034120559692,0.1922567337751388,,,,
16,1199,0.5478835701942444,0.934426248073578,0.1999163031578064,0.2858158946037292,0.5501765012741089,0.9391497373580932,0.1956402361392974,,,,
17,1249,0.5457783937454224,0.946096122264862,0.2043603360652923,0.2391558289527893,0.5501416325569153,0.9342873096466064,0.1932801902294159,,,,
18,1299,0.5468741059303284,0.9523478746414183,0.2035905420780182,0.3085937798023224,0.5482542514801025,0.9426229596138,0.1976611018180847,,,,
19,1399,0.5424210429191589,0.9562378525733948,0.2046580016613006,0.3121979236602783,0.5470190644264221,0.9440122246742249,0.1987444907426834,,,,
20,1449,0.5406175255775452,0.9580438733100892,0.2046216428279876,0.2813784778118133,0.5449853539466858,0.9463739991188048,0.2014872878789901,,,,
21,1549,0.5383193492889404,0.961239218711853,0.2152497768402099,0.2444162219762802,0.5430477261543274,0.9505417943000792,0.2043434679508209,,,,
22,1599,0.5398746132850647,0.9573492407798768,0.2079805880784988,0.2879263162612915,0.5423717498779297,0.9470686316490172,0.2026410549879074,,,,
23,1699,0.5410970449447632,0.9523478746414183,0.2185756266117096,0.367518663406372,0.5421366095542908,0.9510975480079652,0.2040726989507675,,,,
24,1749,0.5406093001365662,0.9608224630355836,0.2056886851787567,0.2924141883850097,0.5408174991607666,0.9530425071716307,0.2074221968650818,,,,
25,1849,0.5372917652130127,0.9656848907470704,0.2224619537591934,0.3631328344345093,0.5399187803268433,0.9563767910003662,0.2081391960382461,,,,
26,1899,0.5391582250595093,0.95721036195755,0.2151201665401458,0.3397248089313507,0.5395334959030151,0.9533203840255736,0.2064493149518966,,,,
27,1949,0.536001443862915,0.9626284837722778,0.2141103297472,0.2832923233509063,0.5392009615898132,0.9545707106590272,0.2090390622615814,,,,
28,2049,0.5361533761024475,0.9663795232772828,0.2199012041091919,0.2847284078598022,0.5391110777854919,0.9556821584701538,0.2090585082769394,,,,
29,2099,0.5454985499382019,0.9419283270835876,0.1994693130254745,0.2510106563568115,0.5388556718826294,0.9529035687446594,0.2064821273088455,,,,
30,2199,0.5341805815696716,0.9716587662696838,0.2189472764730453,0.3505519926548004,0.5375707745552063,0.9592942595481871,0.2125091403722763,,,,
31,2249,0.5345735549926758,0.9674909710884094,0.2262861430644989,0.3258994817733764,0.5368129014968872,0.9587385654449464,0.2101865410804748,,,,
32,2349,0.5334265828132629,0.9706863164901732,0.2214973717927932,0.3643899857997894,0.5365974307060242,0.957488179206848,0.2105796188116073,,,,
33,2399,0.5395981073379517,0.9423450827598572,0.1902191042900085,0.2736268937587738,0.536143958568573,0.958321750164032,0.2114192843437194,,,,
34,2449,0.5343992114067078,0.9658238291740416,0.2209551334381103,0.3408126533031463,0.5362125635147095,0.964156687259674,0.2152661234140396,,,,
35,2549,0.533198356628418,0.9717977046966552,0.2243597507476806,0.3272312581539154,0.535792350769043,0.9609614014625548,0.2120058834552765,,,,
36,2599,0.5340805053710938,0.9608224630355836,0.2087765038013458,0.3666139543056488,0.5342703461647034,0.9663795232772828,0.2185279577970504,,,,
37,2699,0.5318787693977356,0.975826621055603,0.2290968298912048,0.3661392033100128,0.5341971516609192,0.9640178084373474,0.2146418243646621,,,,
