epoch,step,val_loss,val_acc,val_calibration_error,val_chirality_violation,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error,test_chirality_violation
0,49,1.0247843265533447,0.473048061132431,0.1206126138567924,,0.9762048125267028,0.6033620238304138,0.1052776724100112,,,,
1,99,1.0054141283035278,0.6194776296615601,0.1413115710020065,,0.9119794964790344,0.6507363319396973,0.1247027814388275,,,,
2,149,0.7997689843177795,0.7182550430297852,0.1247133910655975,-0.0227095782756805,0.8406136631965637,0.701028048992157,0.1278501749038696,,,,
3,249,0.7631593942642212,0.7425673604011536,0.1501682549715042,-0.0212785378098487,0.7670538425445557,0.7443734407424927,0.1261196136474609,,,,
4,299,0.7743543386459351,0.7143651247024536,0.1344381123781204,0.007604663260281,0.7301409244537354,0.7564601302146912,0.12040276825428,,,,
5,399,0.7068306803703308,0.7713253498077393,0.1129958108067512,0.007196806371212,0.7139585018157959,0.7681300640106201,0.1289857327938079,,,,
6,449,0.7933920621871948,0.7393720746040344,0.0895640924572944,-0.1432320326566696,0.7017815709114075,0.7688246965408325,0.1225759759545326,,,,
7,549,0.6981523633003235,0.7797999382019043,0.1536726355552673,-0.0231394041329622,0.6961110234260559,0.7766045928001404,0.1258990317583084,,,,
8,599,0.6782997846603394,0.7877188324928284,0.134492740035057,-0.0429759733378887,0.6886760592460632,0.7763267755508423,0.1310693472623825,,,,
9,649,0.7000359892845154,0.7618783116340637,0.1187422797083854,-0.0191117320209741,0.6815822124481201,0.7921645045280457,0.1280754953622818,,,,
10,749,0.6744109988212585,0.7949430346488953,0.1191956251859664,-0.0926864370703697,0.6791529059410095,0.7954987287521362,0.1306645423173904,,,,
11,799,0.6694157123565674,0.7913309335708618,0.1237425357103347,-0.1455633044242859,0.6742451786994934,0.7850791811943054,0.1200756207108497,,,,
12,899,0.6798189878463745,0.7927201986312866,0.1285395324230194,0.0272508151829242,0.6728036999702454,0.7946651577949524,0.1232302710413932,,,,
13,949,0.6793516278266907,0.7929980754852295,0.1476593911647796,-0.0028439664747565,0.6692005395889282,0.7954987287521362,0.1282888650894165,,,,
14,1049,0.6632577776908875,0.798971951007843,0.1445734500885009,-0.0511191040277481,0.6664111018180847,0.7981383800506592,0.1315622925758361,,,,
15,1099,0.6584216952323914,0.8082800507545471,0.1279426664113998,-0.0274644270539283,0.6632874011993408,0.8007779717445374,0.1294006705284118,,,,
16,1199,0.6890318393707275,0.7664629220962524,0.1140801534056663,-0.0880080237984657,0.6663629412651062,0.798971951007843,0.1267130076885223,,,,
17,1249,0.6692023873329163,0.7874409556388855,0.1253574341535568,-0.0573852844536304,0.6634730100631714,0.799527645111084,0.1280663460493087,,,,
18,1299,0.6572691798210144,0.8061961531639099,0.1373142749071121,-0.0415522940456867,0.6607142686843872,0.7975826859474182,0.1303175836801529,,,,
19,1399,0.6581690907478333,0.8124479055404663,0.1349108666181564,-0.0977756381034851,0.6602995991706848,0.8060572147369385,0.1323467046022415,,,,
