epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
0,1.059862494468689,0.6060016751289368,0.2296119630336761,35,1.0649430751800537,0.476382315158844,0.1695533692836761,,,
1,0.9663705229759216,0.6185051202774048,0.1427919119596481,49,0.9613258838653564,0.6158655285835266,0.1069283708930015,,,
2,0.936018407344818,0.6293414831161499,0.08998753875494,99,0.9417222738265992,0.6239233016967773,0.0965098664164543,,,
3,0.9307438135147096,0.6325368285179138,0.0897259190678596,143,0.9348902702331544,0.6298971772193909,0.0984709039330482,,,
4,0.9269472360610962,0.637260377407074,0.0956343933939933,149,0.9295969605445862,0.6318421959877014,0.100145049393177,,,
5,0.9213802218437196,0.638093888759613,0.0963297933340072,199,0.9259769320487976,0.634620726108551,0.0964345186948776,,,
6,0.9158927202224731,0.6387885808944702,0.098268948495388,249,0.9207590222358704,0.6435120701789856,0.1007919013500213,,,
7,0.907256841659546,0.6493470668792725,0.0938919186592102,287,0.9133986830711364,0.6422617435455322,0.101147174835205,,,
8,0.9019820690155028,0.6572659015655518,0.1336442530155182,299,0.9033873081207277,0.655320942401886,0.1010214611887931,,,
9,0.8909594416618347,0.655876636505127,0.0902734398841857,349,0.8940038681030273,0.6597666144371033,0.1048959046602249,,,
10,0.8765904307365417,0.6947763562202454,0.1422094255685806,395,0.8837127089500427,0.6717143654823303,0.1138580963015556,,,
11,0.8697022795677185,0.6833842992782593,0.1440133452415466,399,0.8733616471290588,0.6932481527328491,0.1254846304655075,,,
12,0.8582096099853516,0.7507640719413757,0.2043505162000656,449,0.8629233241081238,0.6947763562202454,0.1325310468673706,,,
13,0.8346537351608276,0.7224228978157043,0.1403340846300125,499,0.8477759957313538,0.7221450209617615,0.1412962228059768,,,
14,0.8120731711387634,0.769241452217102,0.1752388328313827,539,0.8290395736694336,0.75118088722229,0.1622586548328399,,,
15,0.7765709161758423,0.8057793974876404,0.1939341276884079,549,0.8007423281669617,0.7903584241867065,0.1900325119495391,,,
16,0.7847641706466675,0.7363156676292419,0.1031046584248542,599,0.7587006688117981,0.8189774751663208,0.1998887062072754,,,
17,0.69758141040802,0.8616282343864441,0.2234403491020202,647,0.7131741046905518,0.8464851379394531,0.2031334638595581,,,
