[0.09767435 0.06816956 0.834156  ],[7.56165514e-02 4.46544260e-05 1.70240490e-05],[2.13875905e-01 1.26301790e-04 4.81512821e-05]
[0.03814455 0.02827498 0.93358046],[6.99479877e-02 6.26593224e-07 6.66864634e-07],[1.97842786e-01 1.77227327e-06 1.88617802e-06]
[0.00813827 0.22262692 0.76923484],[1.60596160e-02 4.93952510e-05 4.31049109e-03],[0.04542345 0.00013971 0.01219191]
[0.1518     0.11312102 0.735079  ],[0.07157315 0.00053503 0.00187702],[0.20243944 0.00151328 0.00530903]
[0.39561844 0.03680725 0.5675743 ],[0.01457221 0.01300382 0.00023707],[0.04121642 0.03678034 0.00067052]
[0.02327112 0.04109254 0.9356364 ],[7.01899981e-02 6.63907983e-07 7.27926490e-07],[1.98527294e-01 1.87781535e-06 2.05888703e-06]
[0.01796283 0.02812275 0.9539144 ],[6.14533546e-02 1.63669768e-07 1.46925959e-07],[1.73816335e-01 4.62928010e-07 4.15569367e-07]
[0.17560056 0.08624373 0.7381557 ],[0.09121288 0.00016293 0.00011535],[0.25798899 0.00046084 0.00032627]
[0.3635548  0.01894659 0.61749864],[3.46797003e-02 1.57004738e-03 6.42172826e-05],[0.098089   0.00444076 0.00018163]
[0.02803387 0.0393859  0.9325803 ],[6.36812465e-02 2.65795933e-07 3.47703690e-07],[1.80117765e-01 7.51784428e-07 9.83454549e-07]
[0.00598642 0.96151185 0.03250177],[1.56861701e-07 5.91912446e-02 2.62950500e-07],[4.43671890e-07 1.67418122e-01 7.43736327e-07]
[0.09000519 0.04223429 0.86776054],[7.43024401e-02 2.48929745e-06 1.89463289e-06],[2.10159037e-01 7.04079643e-06 5.35883107e-06]
[0.04552491 0.0159089  0.9385662 ],[6.53461436e-02 2.14024496e-06 8.81647005e-07],[1.84826805e-01 6.05352689e-06 2.49367430e-06]
[0.01139686 0.02141188 0.9671912 ],[6.03193884e-02 1.18565073e-07 1.24732171e-07],[1.70608994e-01 3.35352668e-07 3.52795856e-07]
[0.0399123  0.05889917 0.90118855],[6.20640927e-02 2.62216522e-07 1.96175596e-07],[1.75543763e-01 7.41660322e-07 5.54868378e-07]
[0.00698402 0.00881401 0.9842019 ],[5.92129215e-02 1.05094882e-07 1.17413443e-07],[1.67479433e-01 2.97253215e-07 3.32095366e-07]
[0.03792928 0.11058937 0.8514814 ],[7.52614046e-02 6.35327372e-06 1.33081128e-05],[2.12871398e-01 1.79697717e-05 3.76410273e-05]
[0.02873031 0.4316394  0.53963023],[0.025131   0.00015482 0.00515933],[0.0710812  0.0004379  0.01459279]
[0.0388879  0.03501956 0.9260926 ],[6.44532093e-02 6.91614373e-07 4.11121050e-07],[1.82301205e-01 1.95618085e-06 1.16282593e-06]
[0.08616172 0.05743881 0.8563994 ],[4.06099587e-02 3.93936429e-04 1.78452902e-05],[1.14862309e-01 1.11422048e-03 5.04741029e-05]
[0.03467725 0.04751146 0.9178113 ],[7.97088576e-02 6.60876392e-06 5.18254323e-06],[2.25450695e-01 1.86924071e-05 1.46584458e-05]
[0.11107265 0.01032901 0.8785984 ],[4.02088440e-02 2.20111632e-04 8.65797793e-06],[1.13727785e-01 6.22569710e-04 2.44884596e-05]
[0.04015451 0.07772861 0.8821168 ],[8.48051641e-02 9.52522490e-06 1.03377704e-05],[2.39865226e-01 2.69414045e-05 2.92396303e-05]
[0.14333671 0.07694688 0.7797164 ],[8.38549525e-02 3.82305134e-05 6.85350487e-05],[2.37177622e-01 1.08132221e-04 1.93846391e-04]
[0.04519109 0.07669602 0.8781129 ],[7.74764400e-02 8.70999293e-06 1.66969338e-05],[2.19136464e-01 2.46355803e-05 4.72260603e-05]
[0.12968025 0.04705228 0.82326746],[7.13096271e-02 3.96041415e-06 9.94647836e-06],[2.01694084e-01 1.12017428e-05 2.81328892e-05]
[0.05744367 0.05256565 0.88999075],[6.54420206e-02 2.13725980e-05 4.97323314e-06],[1.85097986e-01 6.04508358e-05 1.40664275e-05]
[0.01044639 0.02263108 0.9669225 ],[6.34359335e-02 2.39830836e-07 2.11110740e-07],[1.79423915e-01 6.78344042e-07 5.97111343e-07]
[0.00156244 0.04128538 0.9571522 ],[5.99212520e-02 1.02860746e-07 1.02406713e-07],[1.69482895e-01 2.90934124e-07 2.89649925e-07]
[0.4660963  0.01464109 0.51926255],[0.00787396 0.02897489 0.00037843],[0.02227092 0.08195338 0.00107035]
[0.90428483 0.01859331 0.07712185],[1.10592635e-07 1.39267807e-07 5.89708138e-02],[3.12803207e-07 3.93908844e-07 1.66794649e-01]
[0.14823984 0.12941678 0.7223434 ],[0.09160027 0.00072899 0.00045262],[0.25908468 0.00206191 0.0012802 ]
