[0.01377438 0.01633278 0.96989286],[6.10458873e-02 1.34314824e-07 1.43603094e-07],[1.72663844e-01 3.79899692e-07 4.06170888e-07]
[0.01154373 0.00600135 0.98245496],[5.94959707e-02 2.39549247e-07 1.51963119e-07],[1.68280017e-01 6.77547587e-07 4.29816608e-07]
[0.01655574 0.02364542 0.9597988 ],[6.02416491e-02 1.51994740e-07 1.28292191e-07],[1.70389114e-01 4.29906046e-07 3.62865113e-07]
[0.02202534 0.29548627 0.6824884 ],[2.38856638e-02 8.00877931e-05 3.45487928e-03],[0.06755886 0.00022652 0.00977187]
[0.02260545 0.15337816 0.8240164 ],[7.82447001e-02 1.58791118e-05 8.80619796e-06],[2.21309432e-01 4.49129106e-05 2.49076892e-05]
[0.0431426  0.25758693 0.69927055],[0.09617227 0.00095581 0.00070474],[0.27201624 0.00270345 0.00199331]
[0.03382294 0.02327434 0.94290274],[7.17300389e-02 1.29551376e-06 1.04185075e-06],[2.02883188e-01 3.66426627e-06 2.94679892e-06]
[0.01827478 0.17017287 0.8115524 ],[2.66567616e-02 3.85853411e-05 1.71329629e-03],[0.07539671 0.00010914 0.00484593]
[0.02409516 0.0162009  0.9597039 ],[6.20328914e-02 1.53287812e-07 1.58705511e-07],[1.75455513e-01 4.33563405e-07 4.48886972e-07]
[0.30618784 0.04340107 0.650411  ],[0.00023746 0.01851775 0.01005552],[0.00067163 0.05237611 0.0284413 ]
[0.04703315 0.06728895 0.88567793],[6.71516775e-02 5.80658693e-07 8.70416038e-07],[1.89933626e-01 1.64235080e-06 2.46190833e-06]
[0.08602378 0.0519755  0.86200076],[7.89057121e-02 4.12374389e-06 5.20786735e-06],[2.23179056e-01 1.16637091e-05 1.47300733e-05]
[0.0063134  0.00765982 0.98602676],[6.03217961e-02 1.10100255e-07 1.10468291e-07],[1.70615804e-01 3.11410549e-07 3.12451510e-07]
[0.06001749 0.29006046 0.649922  ],[0.04684677 0.00201671 0.00018532],[0.13250268 0.00570412 0.00052416]
[0.03866016 0.02738488 0.93395495],[5.83787071e-02 8.74423563e-06 1.45641473e-06],[1.65119919e-01 2.47324333e-05 4.11936294e-06]
[0.03005652 0.05233585 0.91760767],[6.13612897e-02 6.56429204e-07 3.08084119e-07],[1.73555936e-01 1.85666217e-06 8.71393478e-07]
[0.02808846 0.00558251 0.9663291 ],[6.22555491e-02 1.93022202e-07 2.46898264e-07],[1.76085284e-01 5.45949233e-07 6.98333747e-07]
[0.0269939  0.02279534 0.95021075],[6.23858262e-02 3.20322299e-07 6.02717589e-07],[1.76453763e-01 9.06008279e-07 1.70474278e-06]
[0.36104134 0.04903842 0.5899203 ],[0.04041118 0.00711912 0.00066446],[0.11430006 0.02013592 0.00187939]
[0.02488012 0.0136513  0.9614685 ],[6.34135635e-02 3.12240192e-07 4.82644010e-07],[1.79360643e-01 8.83148628e-07 1.36512341e-06]
[0.01874263 0.03071223 0.9505451 ],[6.42324153e-02 4.30578955e-07 7.71155892e-07],[1.81676706e-01 1.21786120e-06 2.18115824e-06]
[0.02474866 0.0148034  0.96044797],[6.60029931e-02 4.56911762e-07 6.64275247e-07],[1.86684656e-01 1.29234162e-06 1.87885413e-06]
[0.01206443 0.01812517 0.9698104 ],[6.31679337e-02 2.44453415e-07 3.25071612e-07],[1.78665897e-01 6.91418669e-07 9.19441365e-07]
[0.01996079 0.00986842 0.9701707 ],[4.80212562e-02 4.08526138e-05 2.63193892e-06],[1.35824624e-01 1.15548641e-04 7.44424744e-06]
[0.02317047 0.20806997 0.7687596 ],[0.01705011 0.00010819 0.00672855],[0.048225   0.000306   0.01903121]
[0.01359877 0.01872801 0.9676732 ],[6.26751569e-02 2.04953101e-07 2.57644728e-07],[1.77272114e-01 5.79694911e-07 7.28729338e-07]
[0.00895992 0.01429829 0.9767418 ],[6.04841015e-02 1.27219278e-07 1.21438317e-07],[1.71074873e-01 3.59830458e-07 3.43479430e-07]
[0.04196605 0.05669101 0.901343  ],[6.72505099e-02 1.08195625e-06 2.38508447e-06],[1.90213166e-01 3.06023441e-06 6.74603760e-06]
[0.13571192 0.18960504 0.67468303],[0.06916297 0.00055732 0.00211216],[0.19562242 0.00157634 0.00597408]
[0.42340392 0.01407193 0.56252414],[0.01131907 0.01192019 0.0001312 ],[0.03201517 0.03371539 0.00037108]
[0.08286154 0.04068469 0.8764538 ],[7.45287714e-02 9.52931431e-06 4.66361592e-06],[2.10799199e-01 2.69529711e-05 1.31906978e-05]
[0.05576344 0.08415322 0.86008334],[5.41100868e-02 9.83523528e-06 9.87895669e-05],[1.53046437e-01 2.78182463e-05 2.79419091e-04]
[0.0051333 0.0099638 0.9849029],[5.98927532e-02 1.03117421e-07 1.02319527e-07],[1.69402288e-01 2.91660111e-07 2.89403326e-07]
[0.04373462 0.04419456 0.9120708 ],[7.85769293e-02 2.76951261e-06 2.81809172e-06],[2.22249118e-01 7.83336458e-06 7.97076706e-06]
[0.20186453 0.03325935 0.7648762 ],[4.91451012e-02 5.28788077e-04 4.34958681e-05],[1.39003337e-01 1.49563854e-03 1.23024893e-04]
[0.03984316 0.46480083 0.49535605],[0.00195973 0.0038106  0.08767069],[0.00554295 0.01077799 0.24797015]
[0.06919664 0.0860246  0.8447787 ],[6.43359738e-02 6.35199531e-07 1.41763997e-06],[1.81969614e-01 1.79661558e-06 4.00969134e-06]
[0.01157548 0.01849435 0.96993005],[6.08444674e-02 1.21719564e-07 1.22348562e-07],[1.72094142e-01 3.44274918e-07 3.46053992e-07]
