[0.0239012  0.03820394 0.9378949 ],[7.08993978e-02 2.00504307e-06 1.28666120e-06],[2.00533780e-01 5.67111821e-06 3.63922742e-06]
[0.41136143 0.02467346 0.5639651 ],[0.02888191 0.01602105 0.00101745],[0.08169037 0.04531436 0.00287779]
[0.01870626 0.01755667 0.963737  ],[6.39672782e-02 2.79550817e-07 3.63783236e-07],[1.80926785e-01 7.90689113e-07 1.02893437e-06]
[0.0203356  0.01512464 0.96453977],[6.34715849e-02 1.98203917e-07 2.10051309e-07],[1.79524752e-01 5.60605334e-07 5.94114820e-07]
[0.28357008 0.0352915  0.68113846],[0.01875963 0.01168751 0.00027301],[0.05306024 0.03305728 0.0007722 ]
[0.03529599 0.28930157 0.67540246],[0.02686955 0.00066169 0.01296935],[0.07599858 0.00187154 0.03668286]
[0.20091955 0.092761   0.7063194 ],[3.57249882e-02 1.25739266e-03 4.96575714e-05],[0.10104553 0.00355644 0.00014045]
[0.24862567 0.12797354 0.62340075],[0.05102506 0.00460336 0.00062178],[0.14432065 0.01302027 0.00175866]
[0.0372697  0.02065984 0.9420705 ],[6.50115731e-02 6.02286205e-07 3.99744229e-07],[1.83880497e-01 1.70352264e-06 1.13064742e-06]
[0.03505554 0.10039438 0.8645501 ],[7.99592957e-02 6.79338614e-06 9.52046824e-06],[2.26159041e-01 1.92145976e-05 2.69279506e-05]
[0.83152896 0.01077369 0.15769729],[8.56392381e-06 1.93439986e-04 4.22556503e-02],[2.42224344e-05 5.47130904e-04 1.19517028e-01]
[0.03150804 0.04279046 0.9257016 ],[7.17676851e-02 8.38112498e-07 8.68275298e-07],[2.02989667e-01 2.37054012e-06 2.45585341e-06]
[0.01444635 0.01554091 0.9700127 ],[6.34827490e-02 2.06692617e-07 2.28462051e-07],[1.79556329e-01 5.84615006e-07 6.46188261e-07]
[0.01251875 0.02725562 0.96022564],[6.48811758e-02 2.70282002e-07 3.02411853e-07],[1.83511678e-01 7.64472946e-07 8.55349888e-07]
[0.05246772 0.0738538  0.87367845],[7.17859867e-02 1.43289617e-05 5.42804785e-06],[2.03041432e-01 4.05284240e-05 1.53528378e-05]
[0.02034074 0.30607188 0.6735874 ],[3.15473382e-02 3.14589373e-05 1.12028354e-03],[8.92293472e-02 8.89793116e-05 3.16864034e-03]
[0.03061297 0.11653779 0.85284925],[5.92188063e-02 1.62842844e-05 1.35207488e-04],[1.67496078e-01 4.60589118e-05 3.82424526e-04]
[0.03435393 0.24233112 0.72331494],[0.01479819 0.0002489  0.01434159],[0.04185561 0.00070399 0.04056414]
[0.03661602 0.02237831 0.94100565],[7.39294593e-02 2.06737888e-06 1.66409426e-06],[2.09104088e-01 5.84743050e-06 4.70676934e-06]
