step,epoch,val_loss,val_acc,train_loss_epoch,train_acc_epoch
52,0.0,1.076775074005127,0.3328889012336731,1.0907803773880005,0.34685713052749634
105,1.0,1.008907675743103,0.48355555534362793,1.0528286695480347,0.44371429085731506
158,2.0,0.9053025245666504,0.5888888835906982,0.9655739665031433,0.5301904678344727
211,3.0,0.8083934187889099,0.586222231388092,0.8607245087623596,0.5845714211463928
264,4.0,0.7529406547546387,0.613777756690979,0.782474160194397,0.6211428642272949
317,5.0,0.73426753282547,0.6457777619361877,0.7455646395683289,0.6334285736083984
370,6.0,0.7204394936561584,0.6537777781486511,0.7306814193725586,0.6399047374725342
423,7.0,0.7133275866508484,0.6453333497047424,0.7171720266342163,0.6472380757331848
476,8.0,0.7058532238006592,0.6475555300712585,0.713966429233551,0.6438094973564148
529,9.0,0.7019190192222595,0.6568889021873474,0.7049341797828674,0.6485714316368103
582,10.0,0.7057420015335083,0.656000018119812,0.7044745087623596,0.6413333415985107
635,11.0,0.7020512819290161,0.653333306312561,0.7007913589477539,0.6513333320617676
688,12.0,0.6979560256004333,0.6520000100135803,0.7014341950416565,0.6509523987770081
741,13.0,0.701900839805603,0.6511111259460449,0.696706235408783,0.6548571586608887
794,14.0,0.6973710060119629,0.6439999938011169,0.7011682987213135,0.649238109588623
847,15.0,0.6989927291870117,0.6502222418785095,0.6932896375656128,0.6591428518295288
900,16.0,0.7015233039855957,0.6453333497047424,0.6915673613548279,0.6608571410179138
953,17.0,0.6962071061134338,0.6568889021873474,0.6902415156364441,0.6617143154144287
1006,18.0,0.7027259469032288,0.6484444737434387,0.6886292099952698,0.6624761819839478
1059,19.0,0.6935674548149109,0.6551111340522766,0.6893589496612549,0.6628571152687073
1112,20.0,0.6928131580352783,0.6568889021873474,0.691627025604248,0.6608571410179138
1165,21.0,0.6936341524124146,0.6537777781486511,0.687805712223053,0.661047637462616
1218,22.0,0.7001716494560242,0.660444438457489,0.6872868537902832,0.6586666703224182
1271,23.0,0.6925490498542786,0.6542222499847412,0.6892397999763489,0.6654285788536072
1324,24.0,0.692416250705719,0.6631110906600952,0.6850534081459045,0.6725714206695557
1377,25.0,0.6922334432601929,0.6639999747276306,0.6820151209831238,0.6777142882347107
1430,26.0,0.692148745059967,0.656000018119812,0.6842243671417236,0.6724761724472046
1483,27.0,0.6914381384849548,0.6617777943611145,0.6854720711708069,0.6701904535293579
1536,28.0,0.7006985545158386,0.6528888940811157,0.6819556951522827,0.6689524054527283
1589,29.0,0.6911396384239197,0.6600000262260437,0.6835352182388306,0.6753333210945129
1642,30.0,0.6915189623832703,0.6613333225250244,0.6815988421440125,0.6701904535293579
1695,31.0,0.6938655376434326,0.6524444222450256,0.6817852258682251,0.6749523878097534
1748,32.0,0.6908488869667053,0.6622222065925598,0.6806285977363586,0.678761899471283
1801,33.0,0.6932839155197144,0.6537777781486511,0.679175853729248,0.6791428327560425
1854,34.0,0.6909458637237549,0.6608889102935791,0.6797648668289185,0.6763809323310852
1907,35.0,0.6913769245147705,0.6573333144187927,0.6795356273651123,0.6779047846794128
1960,36.0,0.6904274821281433,0.6702222228050232,0.6780236959457397,0.6810476183891296
2013,37.0,0.6897043585777283,0.656000018119812,0.6789097785949707,0.6790476441383362
2066,38.0,0.6893789768218994,0.6586666703224182,0.6775279641151428,0.6819999814033508
2119,39.0,0.6914677619934082,0.6591110825538635,0.6774049401283264,0.6794285774230957
2172,40.0,0.6891099810600281,0.6595555543899536,0.6756493449211121,0.6858095526695251
2225,41.0,0.6891436576843262,0.6679999828338623,0.6768858432769775,0.6811428666114807
2278,42.0,0.6888353228569031,0.6648889183998108,0.6754084229469299,0.6836190223693848
2331,43.0,0.6892222166061401,0.6653333306312561,0.6758467555046082,0.6869523525238037
2384,44.0,0.6893839836120605,0.6613333225250244,0.6760610342025757,0.6836190223693848
2437,45.0,0.6893568634986877,0.6662222146987915,0.6755443811416626,0.6869523525238037
2490,46.0,0.6934423446655273,0.6573333144187927,0.6747600436210632,0.6877142786979675
2543,47.0,0.693490743637085,0.6524444222450256,0.6753442883491516,0.6835238337516785
2596,48.0,0.689139187335968,0.6564444303512573,0.6744111180305481,0.6910476088523865
2649,49.0,0.6886169910430908,0.6644444465637207,0.6740589141845703,0.6889523863792419
2702,50.0,0.6892356276512146,0.6639999747276306,0.6726915240287781,0.6925714015960693
2755,51.0,0.6884362101554871,0.6666666865348816,0.6721844673156738,0.6932380795478821
2808,52.0,0.6893569231033325,0.6631110906600952,0.6725972890853882,0.6935238242149353
2861,53.0,0.6884799599647522,0.6644444465637207,0.6745283603668213,0.6910476088523865
2914,54.0,0.6891627311706543,0.6639999747276306,0.6726440787315369,0.6862857341766357
2967,55.0,0.687934935092926,0.6657778024673462,0.6733729243278503,0.6935238242149353
3020,56.0,0.6879261136054993,0.656000018119812,0.6727354526519775,0.6960952281951904
3073,57.0,0.6879568099975586,0.6617777943611145,0.6705978512763977,0.6980952620506287
3126,58.0,0.6896940469741821,0.6653333306312561,0.671400249004364,0.6998095512390137
3179,59.0,0.6911575794219971,0.6564444303512573,0.672005832195282,0.6993333101272583
