step,epoch,val_loss,val_acc,calibration_error,train_loss_epoch,train_acc_epoch,calibration_error_epoch,test_loss,test_acc
71,0.0,0.9807931184768677,0.6223950982093811,0.09324052929878235,0.9815692901611328,0.6100305914878845,0.07392562925815582,,
143,1.0,1.0018606185913086,0.5876632332801819,0.05065508931875229,0.9315056204795837,0.6347596645355225,0.06812627613544464,,
215,2.0,0.9477362036705017,0.6047513484954834,0.07823066413402557,0.9156093001365662,0.6469852924346924,0.08018144220113754,,
287,3.0,0.8929626941680908,0.6675465703010559,0.05704321339726448,0.8938770294189453,0.6650458574295044,0.08365582674741745,,
359,4.0,0.8552624583244324,0.7011669874191284,0.10823111236095428,0.8729544281959534,0.6815782189369202,0.08568894118070602,,
431,5.0,0.8912386298179626,0.6810225248336792,0.06447885930538177,0.8198108077049255,0.7235342860221863,0.09701593220233917,,
503,6.0,0.7275906205177307,0.7839677929878235,0.126151904463768,0.7618635296821594,0.7646568417549133,0.10827087610960007,,
575,7.0,0.6921094059944153,0.8196721076965332,0.11934056878089905,0.7119824886322021,0.7993887066841125,0.11107579618692398,,
647,8.0,0.68413245677948,0.8130035996437073,0.08041908591985703,0.6672390699386597,0.832175612449646,0.12260251492261887,,
719,9.0,0.6476336717605591,0.8510697484016418,0.11195479333400726,0.6358462572097778,0.8566268682479858,0.13099533319473267,,
791,10.0,0.6836291551589966,0.7600722312927246,0.051967669278383255,0.6095077395439148,0.8638510704040527,0.12976326048374176,,
863,11.0,0.5856342911720276,0.8767713308334351,0.1399759203195572,0.5878739953041077,0.892470121383667,0.14729765057563782,,
935,12.0,0.5920906066894531,0.8896915912628174,0.1140633374452591,0.5809026956558228,0.8959433436393738,0.1491214483976364,,
1007,13.0,0.5815655589103699,0.8716310262680054,0.1378367692232132,0.572685956954956,0.9024729132652283,0.15360599756240845,,
1079,14.0,0.5592145323753357,0.9176160097122192,0.16650116443634033,0.5668161511421204,0.9096971154212952,0.1584581583738327,,
1151,15.0,0.5799630284309387,0.8721867203712463,0.13413554430007935,0.5626627802848816,0.9138649702072144,0.1636376678943634,,
1223,16.0,0.556399941444397,0.9091414213180542,0.16196554899215698,0.5586228370666504,0.9176160097122192,0.16482116281986237,,
1295,17.0,0.5523545742034912,0.9219227433204651,0.17027385532855988,0.5577235817909241,0.9095582365989685,0.15854690968990326,,
1367,18.0,0.5622215867042542,0.913170337677002,0.14491038024425507,0.5542696714401245,0.9180327653884888,0.16695362329483032,,
1439,19.0,0.5504491329193115,0.9235898852348328,0.1692473441362381,0.5539733171463013,0.9194220900535583,0.1670577973127365,,
1511,20.0,0.5498819947242737,0.9317865967750549,0.17766284942626953,0.5523920655250549,0.9231731295585632,0.17169272899627686,,
1583,21.0,0.5451952219009399,0.9337316155433655,0.18452373147010803,0.5486893057823181,0.9274798631668091,0.17536741495132446,,
1655,22.0,0.5437246561050415,0.936788022518158,0.1857740581035614,0.5490191578865051,0.9292858839035034,0.1782769411802292,,
1727,23.0,0.5428801774978638,0.9384551048278809,0.19281353056430817,0.5481431484222412,0.9253959655761719,0.17272688448429108,,
1799,24.0,0.5476689338684082,0.9290080666542053,0.16865773499011993,0.5482233166694641,0.9287301898002625,0.1771441251039505,,
1871,25.0,0.5404117107391357,0.9435954689979553,0.18321017920970917,0.545949399471283,0.9328980445861816,0.1807727962732315,,
1943,26.0,0.5401263236999512,0.9392886757850647,0.18729731440544128,0.5438683032989502,0.9392886757850647,0.1874399483203888,,
2015,27.0,0.5444212555885315,0.9294248223304749,0.1644025444984436,0.5449380278587341,0.9324812293052673,0.18024760484695435,,
2087,28.0,0.5395411252975464,0.9505417943000793,0.189817413687706,0.5439617037773132,0.9326201677322388,0.18118353188037872,,
2159,29.0,0.540326714515686,0.9424840211868286,0.1913023740053177,0.543070375919342,0.9434565305709839,0.1917712688446045,,
2231,30.0,0.539264440536499,0.9498471617698669,0.18591837584972382,0.5429666042327881,0.9355376362800598,0.18417155742645264,,
2303,31.0,0.5490967631340027,0.9283134341239929,0.18209463357925415,0.541610598564148,0.9390108585357666,0.18764697015285492,,
2375,32.0,0.5384960770606995,0.9477632641792297,0.20317304134368896,0.541419506072998,0.9380383491516113,0.18672102689743042,,
2447,33.0,0.541094183921814,0.9395665526390076,0.17742565274238586,0.5402975082397461,0.9484578967094421,0.1970984935760498,,
2519,34.0,0.5427934527397156,0.9374826550483704,0.184805229306221,0.5419501066207886,0.9399833083152771,0.1884366273880005,,
2591,35.0,0.5389628410339355,0.9405390620231628,0.1917271614074707,0.5414484143257141,0.9369269013404846,0.18570251762866974,,
2663,36.0,0.5402980446815491,0.9360933303833008,0.18993450701236725,0.5393386483192444,0.9442901015281677,0.19348041713237762,,
2735,37.0,0.536059558391571,0.9508196711540222,0.19307605922222137,0.5381942987442017,0.9483189582824707,0.19672581553459167,,
2807,38.0,0.540169358253479,0.934148371219635,0.18801575899124146,0.5395128130912781,0.9454014897346497,0.19296960532665253,,
2879,39.0,0.5390008091926575,0.9406779408454895,0.17404060065746307,0.5411572456359863,0.9383162260055542,0.18825480341911316,,
2951,40.0,0.5339351296424866,0.9604056477546692,0.20193111896514893,0.5393561124801636,0.945818305015564,0.1947389841079712,,
3023,41.0,0.5341894626617432,0.9641566872596741,0.2124628722667694,0.5378910303115845,0.9513753652572632,0.19974900782108307,,
3095,42.0,0.5333435535430908,0.9609614014625549,0.20453405380249023,0.5371690988540649,0.9477632641792297,0.19710178673267365,,
3167,43.0,0.5328591465950012,0.9623506665229797,0.20708037912845612,0.5367698073387146,0.9510975480079651,0.19990164041519165,,
3239,44.0,0.5357688665390015,0.9619338512420654,0.20460958778858185,0.5379303693771362,0.9526257514953613,0.20277120172977448,,
3311,45.0,0.5340913534164429,0.9599888920783997,0.20211270451545715,0.5373041033744812,0.9534593224525452,0.20340496301651,,
3383,46.0,0.5341992974281311,0.9656848907470703,0.2148033082485199,0.537162721157074,0.9533203840255737,0.20222219824790955,,
3455,47.0,0.533449113368988,0.9576271176338196,0.20044183731079102,0.5363271236419678,0.9565156698226929,0.20513427257537842,,
3527,48.0,0.5321686863899231,0.9661017060279846,0.2099619358778,0.5360859036445618,0.9541539549827576,0.20328441262245178,,
3599,49.0,0.5395645499229431,0.937065839767456,0.1886431872844696,0.5361776351928711,0.9556821584701538,0.20517240464687347,,
3671,50.0,0.5319327712059021,0.9665184617042542,0.20734862983226776,0.5358643531799316,0.9509586095809937,0.20036962628364563,,
3743,51.0,0.5333473086357117,0.9537371397018433,0.1944921314716339,0.5352864265441895,0.9559599757194519,0.20449937880039215,,
3815,52.0,0.5311965942382812,0.9692970514297485,0.2151404619216919,0.5353330373764038,0.9537371397018433,0.2025493085384369,,
3887,53.0,0.5322583317756653,0.9642956256866455,0.21447718143463135,0.5356054902076721,0.9570714235305786,0.2064817249774933,,
3959,54.0,0.5312655568122864,0.967907726764679,0.20923006534576416,0.5351780652999878,0.9562378525733948,0.2053685337305069,,
4031,55.0,0.531449556350708,0.9609614014625549,0.20240771770477295,0.5346707701683044,0.9554042816162109,0.20435597002506256,,
4103,56.0,0.5355097055435181,0.9433175921440125,0.17766757309436798,0.5347947478294373,0.9579049944877625,0.20654703676700592,,
4175,57.0,0.5311622023582458,0.9637399315834045,0.2058713138103485,0.5343549847602844,0.9565156698226929,0.20639191567897797,,
