epoch,step,val_loss,val_acc,val_calibration_error,val_chirality_violation,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error,test_chirality_violation
0,49,0.997273862361908,0.6062794923782349,0.0711733847856521,,1.0236949920654297,0.577799379825592,0.1314596384763717,,,,
1,99,0.9954670071601868,0.6062794923782349,0.0636419877409935,,1.005327224731445,0.6061406135559082,0.1060280948877334,,,,
2,149,0.9922439455986024,0.6062794923782349,0.0711374059319496,,1.0014959573745728,0.6062794923782349,0.0962667018175125,,,,
3,249,0.9888607263565063,0.6062794923782349,0.1173239201307296,,0.9983317255973816,0.6062794923782349,0.0934191048145294,,,,
4,299,0.9776988625526428,0.6062794923782349,0.1111079901456832,,0.9904146790504456,0.6061406135559082,0.1058933138847351,,,,
5,399,0.9744251370429992,0.6062794923782349,0.1187485679984092,,0.9855220317840576,0.6079466342926025,0.1171641796827316,,,,
6,449,0.9700491428375244,0.6062794923782349,0.113372653722763,,0.9805631637573242,0.6089191436767578,0.1101503372192382,,,,
7,549,0.966322898864746,0.6066963076591492,0.1174347549676895,,0.9776464700698853,0.6078076958656311,0.1118315383791923,,,,
8,599,0.9619669318199158,0.6085023880004883,0.115747220814228,,0.9720065593719482,0.6116976737976074,0.1166149079799652,,,,
9,649,0.959656059741974,0.6169769167900085,0.1285884529352188,,0.96882563829422,0.6154487133026123,0.1164050102233886,,,,
10,749,0.9514800906181335,0.6168380379676819,0.1148865967988967,,0.963770866394043,0.6122534275054932,0.1105741932988166,,,,
11,799,0.9470365047454834,0.6185051202774048,0.121228389441967,,0.9586195945739746,0.6175326704978943,0.1123137772083282,,,,
12,899,0.9427408576011658,0.6215615272521973,0.1202081814408302,,0.9549841284751892,0.6185051202774048,0.1195156350731849,,,,
13,949,0.9404131174087524,0.6232286691665649,0.1224303394556045,,0.9503313899040222,0.616560161113739,0.1205543130636215,,,,
14,1049,0.9390442967414856,0.6212837100028992,0.1125855892896652,,0.9483384490013124,0.61711585521698,0.1139613464474678,,,,
15,1099,0.936608910560608,0.620033323764801,0.1210557669401168,,0.9445974826812744,0.6173937320709229,0.1166238188743591,,,,
16,1199,0.9346709847450256,0.6208668947219849,0.1168284639716148,,0.944374144077301,0.6162822842597961,0.1194155290722847,,,,
17,1249,0.9324172735214232,0.6251736879348755,0.117209792137146,,0.9414829015731812,0.6211447715759277,0.1174521744251251,,,,
18,1299,0.9315680861473083,0.622117280960083,0.1156026124954223,,0.9413176774978638,0.616560161113739,0.1142605319619178,,,,
19,1399,0.9358174800872804,0.617671549320221,0.1312209218740463,,0.9390804767608644,0.6197555065155029,0.1167807579040527,,,,
20,1449,0.931599736213684,0.6215615272521973,0.1262319535017013,,0.9387309551239014,0.6219783425331116,0.1179654598236084,,,,
21,1549,0.9293389320373536,0.6257293820381165,0.1143196299672126,,0.9381310343742372,0.6212837100028992,0.1249838024377822,,,,
22,1599,0.9289947748184204,0.6237843632698059,0.1205322667956352,,0.9362674951553344,0.6190608739852905,0.113116480410099,,,,
23,1699,0.9277693629264832,0.6289247274398804,0.1181922405958175,,0.9354515075683594,0.620033323764801,0.1107122302055358,,,,
24,1749,0.9273346066474916,0.6272575855255127,0.1124303638935089,,0.9343713521957396,0.625034749507904,0.1166632995009422,,,,
25,1849,0.9268826246261596,0.6240622401237488,0.1155625581741333,,0.9351942539215088,0.6215615272521973,0.1152769774198532,,,,
26,1899,0.9284760355949402,0.6253125667572021,0.1300603002309799,,0.9336267709732056,0.6219783425331116,0.1180418878793716,,,,
27,1949,0.9260427355766296,0.6258683204650879,0.1177544146776199,,0.93368661403656,0.6208668947219849,0.1177985370159149,,,,
28,2049,0.9258325099945068,0.6275354027748108,0.1244227364659309,,0.9346720576286316,0.6211447715759277,0.1176929846405983,,,,
29,2099,0.9249554872512816,0.6282300353050232,0.1136643961071968,,0.9320212602615356,0.6267018914222717,0.1188578456640243,,,,
30,2199,0.9243317246437072,0.6315643191337585,0.1222071722149849,,0.9321882128715516,0.6272575855255127,0.1150240153074264,,,,
31,2249,0.924137532711029,0.6297582387924194,0.1174315363168716,,0.9318581223487854,0.625590443611145,0.1208530664443969,,,,
32,2349,0.923577070236206,0.6264240145683289,0.1146277859807014,,0.9312530159950256,0.6271186470985413,0.1169787645339965,,,,
33,2399,0.922799587249756,0.6337871551513672,0.1198370084166526,,0.9320724606513976,0.6223950982093811,0.1194231882691383,,,,
34,2449,0.9231413006782532,0.6296193599700928,0.1131236255168914,,0.93046373128891,0.6242011785507202,0.1175832971930503,,,,
35,2549,0.9226762056350708,0.631147563457489,0.1129938140511512,,0.928742289543152,0.6297582387924194,0.1171307042241096,,,,
36,2599,0.9225897192955016,0.6307307481765747,0.114702969789505,,0.9289227724075316,0.6247568726539612,0.1168779581785202,,,,
37,2699,0.922719955444336,0.629063606262207,0.1089629977941513,,0.9288196563720704,0.6233676075935364,0.1218722462654113,,,,
38,2749,0.9223212003707886,0.6280911564826965,0.107270561158657,,0.929475724697113,0.6289247274398804,0.117179162800312,,,,
39,2849,0.924889326095581,0.6283689737319946,0.1103147566318512,,0.9293789267539978,0.6260071992874146,0.1181278750300407,,,,
40,2899,0.921633005142212,0.6303139925003052,0.1195436865091323,,0.9289016127586364,0.6279522180557251,0.1258009672164917,,,,
41,2999,0.9212031364440918,0.6289247274398804,0.1156465336680412,,0.9274365305900574,0.6257293820381165,0.1133545264601707,,,,
42,3049,0.921643316745758,0.6293414831161499,0.1090241968631744,,0.929048717021942,0.6253125667572021,0.1115893349051475,,,,
43,3099,0.9207770228385924,0.631147563457489,0.110570415854454,,0.9279300570487976,0.625034749507904,0.1103418469429016,,,,
44,3199,0.9208330512046814,0.629063606262207,0.1140147745609283,,0.9284696578979492,0.6222561597824097,0.1146576777100563,,,,
45,3249,0.9209436178207396,0.6314253807067871,0.1138891577720642,,0.9283391237258912,0.6268407702445984,0.113902173936367,,,,
46,3349,0.920507311820984,0.6308696866035461,0.1209595575928688,,0.9265466332435608,0.6287857890129089,0.1174430474638938,,,,
47,3399,0.9199110269546508,0.6286468505859375,0.1146489083766937,,0.9270610213279724,0.6264240145683289,0.1170167922973632,,,,
48,3499,0.9203059077262878,0.631147563457489,0.115863062441349,,0.9276164174079896,0.6282300353050232,0.114869438111782,,,,
49,3549,0.9202104210853576,0.6314253807067871,0.118569977581501,,0.9266532063484192,0.6303139925003052,0.1133885383605957,,,,
50,3649,0.9203226566314696,0.6303139925003052,0.1122694164514541,,0.9261799454689026,0.6297582387924194,0.1214270070195198,,,,
51,3699,0.9209578633308412,0.6285079121589661,0.1097934395074844,,0.9257285594940186,0.6289247274398804,0.1206217482686042,,,,
52,3749,0.9205182194709778,0.6292025446891785,0.1224496290087699,,0.9257347583770752,0.6280911564826965,0.1146992444992065,,,,
53,3849,0.91970956325531,0.6314253807067871,0.1162267848849296,,0.9263852834701538,0.629063606262207,0.1176714748144149,,,,
54,3899,0.9206753969192504,0.6301750540733337,0.1241839900612831,,0.9270998239517212,0.6260071992874146,0.1199869662523269,,,,
55,3999,0.9201346039772034,0.6294804215431213,0.1213161647319793,,0.9251123666763306,0.6329535841941833,0.1194662451744079,,,,
56,4049,0.9190368056297302,0.6300361156463623,0.1178015917539596,,0.9254963994026184,0.6286468505859375,0.1170891746878624,,,,
57,4149,0.9196964502334596,0.6300361156463623,0.1185578554868698,,0.9253019094467164,0.6280911564826965,0.111835740506649,,,,
58,4199,0.9197125434875488,0.6307307481765747,0.1246357709169387,,0.9249283075332642,0.6297582387924194,0.1161783710122108,,,,
59,4249,0.9200401306152344,0.6297582387924194,0.1233297809958458,,0.925036370754242,0.6292025446891785,0.1134911701083183,,,,
60,4320,,,,,,,,0.9202715754508972,0.6286468505859375,0.1240244582295417,
